사업장명,도로명전체,인허가일자,영업상태명,위생업태명,x_wgs84,y_wgs84
더착한커피,서울특별시 동대문구 전농로 155 (전농동),20150602,운영중,커피숍,127.05676514259446,37.57866698521107
최가커피,"서울특별시 광진구 자양로13가길 18, 1층 (자양동)",20150603,운영중,커피숍,124.87027781269322,32.57392676984479
몬드리안,"대구광역시 달서구 상화로 95, 1층 (진천동)",20150603,운영중,커피숍,128.52458182857606,35.808273434667726
몬드리안,"대구광역시 달서구 상화로 95, 2층 (진천동)",20150603,운영중,커피숍,128.52458182857606,35.808273434667726
씨엘커피,"경상북도 포항시 남구 구룡포읍 하정로 73, 1층",20150602,운영중,커피숍,124.87027781269322,32.57392676984479
프루티(fruity),"부산광역시 수영구 광남로 55, 2층 4-1,2호 (남천동, 벽산맨션 상가5동)",20150603,운영중,커피숍,129.11192057576167,35.14766944267125
카페루앤비 가능역점,"경기도 의정부시 신흥로365번길 7, 가동 지상1층 (가능동)",20150603,운영중,커피숍,127.04218517170469,37.748870732830895
현대옥카페,전라북도 전주시 완산구 화산천변2길 7-3 (중화산동2가),20150527,운영중,커피숍,127.1168690359191,35.81972725187873
카페메이,"전라북도 전주시 완산구 강변로 120-1, 110호 (효자동1가)",20150528,운영중,커피숍,127.11331172284144,35.80180641549373
쪼오꼬인후점,"전라북도 전주시 덕진구 건산로 254-1 (인후동1가, 2층)",20150602,운영중,커피숍,127.16499302870922,35.8347468176827
하트츄,전라북도 전주시 완산구 문학대4길 28 (효자동3가),20150602,운영중,커피숍,127.10503326055859,35.82667072704674
커피에반하다(안양관악대로점),"경기도 안양시 동안구 관악대로 387, 지상1층 (관양동)",20150528,운영중,커피숍,126.96583771321129,37.40493805891776
더브릿지커피2,"대구광역시 동구 아양로 99, G동 1층 (신암동, 파티마병원)",20150603,운영중,커피숍,128.62407667390886,35.88424228182397
스타벅스커피광주용두DT점,"광주광역시 북구 임방울대로 1016 (신용동, 1층, 2층)",20150602,운영중,커피숍,126.86847759248882,35.212815327950814
꽃 그리고 커피,"경기도 화성시 팔탄면 시청로 831, 109호",20150603,운영중,커피숍,126.88216693966372,37.167489594658434
카페비(Cafe B),"부산광역시 해운대구 APEC로 55 (우동, 제1전시장 3B홀)",20150603,폐업 등,커피숍,124.87027781269322,32.57392676984479
카페비(Cafe B),"부산광역시 해운대구 APEC로 55 (우동, 제1전시장 2홀)",20150603,폐업 등,커피숍,124.87027781269322,32.57392676984479
카페인,"서울특별시 동작구 등용로14길 77, 1층 (노량진동)",20150619,운영중,커피숍,126.93568154580154,37.512710206377626
로뎀에스프레소(중앙점),"강원도 원주시 원일로 51, 1층 (원동)",20150422,운영중,커피숍,127.95214932959193,37.34686988133974
공차(오크밸리골프A동),"강원도 원주시 지정면 오크밸리1길 66, 지상1층",20150423,운영중,커피숍,124.87027781269322,32.57392676984479
황금소나무,전라남도 담양군 담양읍 천변5길 54-4,20150629,운영중,커피숍,126.97651559854293,35.31575227883265
에프엠 컴퍼니(FM COMPANY),"서울특별시 강서구 화곡로 154-7, 1층 (화곡동, 1동)",20150625,운영중,커피숍,126.83929084150529,37.54086471484178
켓츠웰 익산모현점,"전라북도 익산시 배산로24길 10-11, 1, 2층 (모현동1가)",20150624,운영중,커피숍,126.94228387500101,35.95174851210377
로디,"경기도 평택시 안중읍 안현로서8길 57, 1층 173호 (붐붐프라자)",20150619,운영중,커피숍,126.91908955039459,36.97895868663085
엘리핸드메이드카페,"경기도 평택시 비전3로 31, 303호 (비전동, 비전타워1동)",20150624,운영중,커피숍,127.10506369884679,37.00292060470046
커피런,강원도 삼척시 정상안길 76 (정상동),20150622,운영중,커피숍,129.17752805374144,37.44520842176955
화요일,"인천광역시 중구 신포로23번길 80 (중앙동2가, 1층)",20150624,운영중,커피숍,126.62133475937651,37.47320430678912
요거프레소(주안역점),"인천광역시 남구 미추홀대로 716, 106,108호 (주안동, 메인프라자)",20150604,운영중,커피숍,126.68061845101981,37.46127906526751
망고박스,"인천광역시 남구 석바위로 68, 1층 102호 (주안동, 필프라자빌딩)",20150604,운영중,커피숍,126.6807984091211,37.4608538224448
알콩,"인천광역시 남구 노적산로 43, 근린상가동 102호 (학익동, 인천학익두산위브)",20150604,운영중,커피숍,126.65559043232894,37.44223436936075
해돋이,강원도 속초시 중앙로 262 (동명동),20150625,운영중,커피숍,128.59653674181507,38.21283211270004
55츄초지점,"경기도 안산시 단원구 광덕1로 64, 105호 (초지동, 현대프라자)",20150619,운영중,커피숍,126.8166593728784,37.30813848156683
카페나루,"경기도 안산시 단원구 도일로 96, 102호 (신길동)",20150619,운영중,커피숍,126.78401431836596,37.33893692528063
허브나무,"경기도 안산시 단원구 꽃우물1길 11, 1층 (화정동)",20150625,운영중,커피숍,126.82136586489911,37.35800319864748
들락날락,"경기도 안산시 단원구 이삭로 12 (고잔동, 3층일부)",20150625,운영중,커피숍,126.83790470440303,37.314033027358505
커피체리,"경기도 안산시 상록구 광덕산2로 35, 1층 (월피동)",20150625,운영중,커피숍,126.84694965951567,37.33495991995228
카페동네,경기도 부천시 오정구 성곡로 68-5 (여월동),20150626,운영중,커피숍,126.79753646264692,37.51961850422731
커피에반하다,"경기도 부천시 소사구 경인로 512 (괴안동, 1층일부)",20150629,운영중,커피숍,126.81221831414284,37.48414181016726
올파이프,"대구광역시 중구 동성로4길 96 (공평동, 지상1층)",20150626,운영중,커피숍,128.59965957554755,35.86899501457204
아롬(AROM),대구광역시 수성구 시지로 41 (시지동),20150624,운영중,커피숍,128.69383730964046,35.84003096536525
카페더타임(cafe the time),"대구광역시 수성구 달구벌대로 2527, 1,2층 (범어동)",20150626,운영중,커피숍,124.87027781269322,32.57392676984479
디스웨이(This way),"대구광역시 중구 명덕로 165 (남산동, 지상1층)",20150619,운영중,커피숍,128.58842001927752,35.85704944769262
카페테드(TED),"대구광역시 중구 달구벌대로440길 36 (대봉동, 지상1,2층)",20150622,운영중,커피숍,124.87027781269322,32.57392676984479
모즈 커피,"대구광역시 중구 달성로 23 (대신동, 지상1층)",20150624,운영중,커피숍,128.58208920541938,35.86734164724022
스타벅스 소공로점,"서울특별시 중구 남대문로7길 19, 1층 (소공동, 조선호텔)",20130124,운영중,커피숍,126.98077851639611,37.56376617626264
더치앤빈(시청점),"서울특별시 중구 세종대로 80 (태평로2가, 지상1층)",20130802,운영중,커피숍,126.9770052331533,37.563266108832245
마제인,"서울특별시 중구 정동길 3 (정동, 지상1층)",20130809,운영중,커피숍,124.87027781269322,32.57392676984479
태광사,"서울특별시 중구 마른내로10길 10 (인현동2가, 지상1층)",20121030,운영중,커피숍,126.99726667511322,37.56390326497116
땡스커피(Thanks coffee),"서울특별시 중구 명동10길 55, 1층 (충무로2가)",20130916,운영중,커피숍,124.87027781269322,32.57392676984479
더 허그카페,"서울특별시 중구 장충단로 247, 9층 (을지로6가, 굿모닝시티 메가박스 내)",20121129,운영중,커피숍,127.0072839322618,37.56687905895771
노유민코페(동대문점),"서울특별시 중구 을지로45길 62, 지하2층 136호 (신당동, 뉴존상가 )",20130104,운영중,커피숍,127.01277123836229,37.56719666625857
눈꽃마차송정점,"광주광역시 광산구 송정로 30-2, 2층 (송정동)",20140715,운영중,커피숍,126.79448079005809,35.135796129448195
디스커버리테이스트,"광주광역시 광산구 상무대로 232, 1,2층 (송정동)",20140717,운영중,커피숍,126.79317554740429,35.139607586556586
더브라운,"광주광역시 광산구 첨단중앙로116번길 8, 2층 205호 (월계동)",20140808,운영중,커피숍,126.84302050987509,35.21567220344974
콩샌첨단점,"광주광역시 광산구 첨단중앙로106번길 15, 1,2층 (월계동)",20130813,운영중,커피숍,126.84406564142124,35.215042001922335
꼴,"광주광역시 광산구 신창로 136, 1층 (신창동)",20130820,운영중,커피숍,126.83922714641481,35.19704836690376
카페마체베트홈플러스광주하남점,"광주광역시 광산구 용아로 390, 2층 (하남동, 홈플러스)",20131004,운영중,커피숍,126.80540793789316,35.17795094348802
커피 다크빈스,"광주광역시 광산구 장신로147번길 5-12, 1층 (수완동)",20131007,운영중,커피숍,126.82481602080142,35.19140148956813
카페보노 수완점,"광주광역시 광산구 장신로50번길 9-16, 1,2층 (장덕동)",20131016,운영중,커피숍,126.81652021213132,35.19017389690212
오늘,"광주광역시 광산구 신창로162번길 19, 1층 (신창동)",20141119,운영중,커피숍,126.8419605776373,35.19828862080933
카페프런치,"광주광역시 광산구 장신로19번안길 29-4, 1~2층 (장덕동)",20150113,운영중,커피숍,126.81396914472373,35.191619360255366
이디야커피광주송정역점,"광주광역시 광산구 상무대로 201, 2층 (송정동)",20150410,폐업 등,커피숍,126.7909647659617,35.137587146997745
카페 나무콩,경상남도 김해시 삼안로235번길 29 (삼방동),20150622,운영중,커피숍,128.9076355100855,35.248070172395465
스팀팡팡,경상남도 김해시 진영읍 본산1로 29,20150624,운영중,커피숍,128.7462842219183,35.31047551455792
커피리나흑석점,"광주광역시 광산구 풍영로101번길 22, 상가동 1층 112호 (흑석동, 이지더원아파트)",20140508,운영중,커피숍,126.81113853845389,35.18230630092889
예스커피,"광주광역시 광산구 왕버들로 253, 1층 104호 (신창동)",20140513,운영중,커피숍,126.83677939699542,35.196630801580255
카페티볼리,"광주광역시 광산구 소촌로 76, 1층 (소촌동)",20140530,운영중,커피숍,126.79338865165167,35.15126812765162
이디야 김포공항역점,"서울특별시 강서구 하늘길 지하 77, 지하2층 2005호 (방화동, 2동, 5호선 김포공항역 1번출구)",20150506,운영중,커피숍,124.87027781269322,32.57392676984479
카페모따,"대구광역시 동구 과학로13길 8, 1층 103호 (각산동, 하나빌딩)",20150519,운영중,커피숍,128.71789230864408,35.88493367933298
봉산문화거리 첫번째커피,대구광역시 중구 봉산문화길 106 (봉산동),20110509,운영중,,128.59647197760373,35.864569555440305
미스터 김붕C(Mr 김붕C),대구광역시 중구 공평로 87 (동문동),20150427,운영중,커피숍,128.60065068006142,35.87189049450021
카페프로모션,"대구광역시 중구 동성로 25 (사일동, 지상1.2층)",20150430,운영중,커피숍,128.5950213725403,35.86942840998636
파이데이아,"대구광역시 중구 국채보상로150길 51 (동인동4가, 지상1층)",20150507,운영중,커피숍,128.61105058187113,35.8660785925562
봄봄 대구역점,"대구광역시 중구 동성로 84 (북성로1가, 지상1층)",20150513,운영중,커피숍,128.5958432406681,35.874249547054724
687 커피 플레이스(687 CoffeePlace),"대구광역시 중구 대봉로 247 (봉산동, 지상1층)",20150514,운영중,커피숍,128.6004949115993,35.86060480434064
컵퍼(CUPPER),"서울특별시 종로구 청계천로 341, 1층 (창신동)",20150409,운영중,커피숍,127.01554408336203,37.570132327339785
이디야,부산광역시 금정구 금샘로 373 (구서동),20150508,운영중,커피숍,129.08426619630774,35.25644551323612
마피아 디저트,"서울특별시 종로구 종로3길 17, 지상1층 112,113호 (청진동)",20150423,운영중,커피숍,124.87027781269322,32.57392676984479
박경미 빌딩,"서울특별시 종로구 삼청로7길 40, 지상1층 (삼청동)",20150508,운영중,커피숍,126.98008389230246,37.58407885598493
미드나잇 피크닉,"서울특별시 서초구 신반포로41길 10, 1층 (잠원동)",20150513,운영중,커피숍,127.0169139475656,37.51030431128314
한잔의여유(생과일쥬스),"인천광역시 연수구 원인재로 180 (연수동, 우성2차@ 상가동 201호)",20150427,운영중,커피숍,126.68503127353249,37.41191101210617
네오그라도,"경기도 용인시 수지구 정평로 40-3 (풍덕천동, 거묵상가2동 109호)",20150423,운영중,커피숍,127.08809135183135,37.31983421955327
보니타,경기도 용인시 수지구 광교호수로378번길 16 (상현동),20150429,운영중,커피숍,127.08059017110506,37.2972832047545
셀렉토커피용인마북점,"경기도 용인시 기흥구 마북로154번길 3 (마북동, 테라스가든상가 B동 103호)",20150513,운영중,커피숍,127.12403713648683,37.303732970961406
카페수지(cafe suji),"경기도 용인시 수지구 풍덕천로130번길 3 (풍덕천동, 1층 일부)",20150514,운영중,커피숍,127.09648522797623,37.32312197528685
커피에 반하다,"부산광역시 강서구 명지오션시티12로 75 (명지동, 올리브타운 101호)",20150323,운영중,커피숍,128.90420975275893,35.082266413888036
베니카페(benny coffee),"서울특별시 중구 다산로28길 40 (신당동, 1층)",20150423,운영중,커피숍,127.01541770443707,37.55899357680062
커피생각,전라남도 여수시 신월로 668 (국동),20150519,운영중,커피숍,127.7173621026843,34.7304245379548
블루린넨커피,"대전광역시 서구 원도안로241번길 24-48, 1층 (도안동, 1층일부)",20150428,운영중,커피숍,127.34699433372472,36.326278082403874
365바이오그린(휴),전라남도 곡성군 옥과면 대학로 113,20150629,운영중,커피숍,127.13159837750499,35.27669253205938
커피타임,"경기도 안성시 양성면 남북대로 1916, 1층 일부호",20150619,운영중,커피숍,127.21072744065567,37.08276813675578
셀렉토커피 안성중앙대점,"경기도 안성시 대덕면 대학10길 27, 1층 전체호",20150619,운영중,커피숍,127.22684930734302,37.00245825880507
빽다방안성공도골드점,"경기도 안성시 공도읍 공도로 132, 113호 (골드일번가)",20150626,운영중,커피숍,127.17499419088418,37.00142033430615
카페바니1995,"서울특별시 마포구 동교로9길 56 (망원동, 1층)",20150609,운영중,커피숍,126.90923242987857,37.556200843426886
잠바주스 홍대오버더디쉬점,"서울특별시 마포구 홍익로 10 (서교동, 서교푸르지오(지201호일부))",20150610,운영중,커피숍,126.92371295174999,37.553799938441905
카페미니(CAFE MINI),"서울특별시 마포구 월드컵북로44길 60 (상암동, 1층일부)",20150611,운영중,커피숍,126.89447245916787,37.577234392304945
커피셰퍼드(coffee shepherd),"서울특별시 마포구 와우산로29마길 12 (서교동, 지하1층일부)",20150612,운영중,커피숍,126.92651990751824,37.55559362229949
이디야커피시흥정왕로데오점,"경기도 시흥시 서촌상가2길 15, 102,103호 (정왕동)",20150610,운영중,커피숍,124.87027781269322,32.57392676984479
카페베네 주례역점,"부산광역시 사상구 가야대로 298, 1층 (주례동)",20150611,운영중,커피숍,129.00516052666654,35.150402564011685
카페데지원,"경상남도 창원시 성산구 반송로50번길 4, 1층 (반지동)",20150609,운영중,커피숍,128.6622420719881,35.240701582081826
더빈스,"경상남도 창원시 진해구 안골로 162, 1,2층 (안골동)",20150610,운영중,커피숍,128.79495160666278,35.09354872736348
투썸플레이스부평시장역점,"인천광역시 부평구 부평대로 65 (부평동, 1층)",20120927,운영중,커피숍,126.72205686978437,37.49725194228872
이디야커피 부평미래타운점,"인천광역시 부평구 부평북로 442, 1층 103호 (삼산동, 삼산프라자)",20150611,운영중,커피숍,126.74232831356979,37.52168205538337
카페연화플라워,"광주광역시 광산구 풍영로199번길 46, 1층 (장덕동)",20150609,운영중,커피숍,126.81157868154631,35.18915315363302
커피홀릭,"경기도 안양시 만안구 장내로 119, 지상1층 (안양동)",20150610,운영중,커피숍,126.92083391779536,37.39707882490838
빽다방 평촌역금강점,"경기도 안양시 동안구 시민대로 311, 137호 (관양동, 금강스마트빌딩)",20150611,운영중,커피숍,126.96467416731144,37.396104667150134
카페보카커피(cafe voka coffee),"경기도 안양시 동안구 동편로49번길 9 (관양동, 지상1층)",20150611,운영중,커피숍,126.97306329462293,37.408535307851075
카페 솔,충청북도 괴산군 청천면 화양동길 78,20150611,운영중,커피숍,124.87027781269322,32.57392676984479
엉클밥,강원도 강릉시 난설헌로 81-5 (포남동),20150611,운영중,커피숍,128.90238802349788,37.78388252470863
커피정류장,강원도 강릉시 하슬라로 24 (홍제동),20150611,운영중,커피숍,128.8792770434234,37.75522341296803
빽다방오산시청점,"경기도 오산시 운암로 35, 1층 104호 (오산동)",20150615,운영중,커피숍,127.07604705279981,37.14949239482323
하나원 병과,"서울특별시 중구 다산로14길 11 (신당동, 한스오피스텔 101호)",20150615,운영중,커피숍,127.01228350311735,37.556040865631246
커피볶는 카페수다,"서울특별시 중구 퇴계로78길 43 (신당동, 1층)",20150615,운영중,커피숍,127.01649690236223,37.56342428066618
요거프레소 양천향교점,"서울특별시 강서구 허준로 16, 1층 (가양동, 1동)",20150615,운영중,커피숍,126.84345164439479,37.5703292238901
좋은날,"대전광역시 동구 우암로 168-5, 1층 (성남동)",20150615,운영중,커피숍,127.43656141063099,36.34072962434624
커피공장2010,"서울특별시 도봉구 삼양로 532, 1층 (쌍문동)",20150609,운영중,커피숍,124.87027781269322,32.57392676984479
스타벅스커피 킨텍스이마트점,"경기도 고양시 일산서구 킨텍스로 171, 1층 일부호 (대화동, 일산 킨텍스 복합개발)",20150615,운영중,커피숍,126.74407554769066,37.661575904613294
스타벅스커피 일산후곡점,"경기도 고양시 일산서구 일산로 541, 1층 일부호 (일산동, 수신빌딩)",20150615,운영중,커피숍,126.76761612718269,37.67747331028372
컵케잌스토리앤카페,"경상북도 구미시 인동중앙로10길 20, 1층 (인의동)",20150612,운영중,커피숍,124.87027781269322,32.57392676984479
아롬 드 카페,부산광역시 강서구 신호산단4로64번길 15 (신호동),20150611,운영중,커피숍,128.880016735965,35.084272962591136
만나 BNS,"서울특별시 동작구 상도로53길 65, 지하1층 (상도동, 미성빌딩)",20150609,운영중,커피숍,126.9538321314187,37.50295561502789
더벤티커피숍,"부산광역시 북구 금곡대로285번길 46, 106호 (화명동, 큐빅스타워)",20150519,운영중,커피숍,129.01110441147267,35.234339686914275
아트엘,"서울특별시 서초구 방배로20길 33, 1층 (방배동)",20150612,운영중,커피숍,126.9967433619322,37.48632515931101
700요트클럽,"서울특별시 서초구 동작대로 350, 1층 1호 (반포동, 700요트클럽, 피어39)",20150612,운영중,커피숍,126.98290461219138,37.505768002987814
라오스 커피,부산광역시 강서구 가덕해안로821번길 90-91 (천성동),20150615,운영중,커피숍,128.82135031686315,35.02906748808416
파나몬스,경상북도 칠곡군 석적읍 석적로 942,20150611,운영중,커피숍,128.3937809087183,36.07444954442474
커피이야기,"서울특별시 동대문구 전농로 130 (전농동,지상1층)",20110517,운영중,커피숍,127.05795117150558,37.576478467554914
엘림,"서울특별시 동대문구 답십리로 86, 1층 (답십리동)",20130416,운영중,커피숍,124.87027781269322,32.57392676984479
커피홀,서울특별시 동대문구 경희대로3길 27 (회기동),20120127,폐업 등,커피숍,127.05099023132908,37.59276518560913
카페두다트 이문점,"서울특별시 동대문구 이문로54길 46, 1층 102~103호 (이문동, 이문대림아파트 상가 )",20120409,운영중,커피숍,127.06447047171288,37.605410696568484
카페비,"서울특별시 동대문구 천호대로77길 94, 1층 (장안동)",20121005,운영중,커피숍,127.0635493089588,37.56566525346081
플루토(PLUTO),"서울특별시 동대문구 장안벚꽃로 167, 주상가동 1층 124호 (장안동, 래미안2차 )",20131028,운영중,커피숍,127.07539697428214,37.57397213530023
카페드롭탑 경희대치과병원점,"서울특별시 동대문구 경희대로 24 (회기동,(경희대길 47))",20080423,운영중,커피숍,127.05281609713127,37.59363166002374
카페베네 장안점,"서울특별시 동대문구 천호대로 375 (장안동,(지상1층))",20090313,운영중,커피숍,127.06076257216654,37.56240262533272
미미당 서울본점,"서울특별시 동대문구 회기로 143-1, 1층 (회기동)",20140321,운영중,커피숍,127.05259191117919,37.59171061025197
까페부코,"서울특별시 동대문구 회기로31가길 14, 1층 (휘경동)",20130717,운영중,커피숍,124.87027781269322,32.57392676984479
커피나무,"서울특별시 동대문구 회기로 139, 1층 (회기동)",20141002,운영중,커피숍,127.0519502777364,37.59147295869717
오-마이베이비,"서울특별시 중랑구 면목로35길 22, 1층 (면목동)",20121129,운영중,커피숍,127.08486352113968,37.57854849876796
밥스타,"서울특별시 중랑구 동일로149길 33, 1층 (묵동)",20130207,운영중,커피숍,127.07642307928958,37.606398667029616
투썸플레이스 상봉역점,"서울특별시 중랑구 망우로 308, 지상 1, 2층 (상봉동)",20130722,운영중,커피숍,127.086795512054,37.59646935683794
서일다방,"서울특별시 중랑구 용마산로94나길 31, 1층 (면목동)",20120507,운영중,커피숍,127.09744217810182,37.58757627191894
커피마마,"서울특별시 중랑구 신내역로1길 85, 109동상가동103호 (신내동)",20140704,운영중,커피숍,124.87027781269322,32.57392676984479
커피에반하다,"서울특별시 중랑구 봉화산로 52 (중화동, 1층)",20150128,운영중,커피숍,127.08025360820092,37.60135019506651
(주)아워홈서울의료원점(카페)업타운,"서울특별시 중랑구 신내로 156 (신내동,서울의료원 1층)",20110323,운영중,커피숍,127.09798305144756,37.612991373914205
여로 커피숖,"부산광역시 남구 전포대로 70, 2층 (문현동)",19710223,운영중,커피숍,129.06707662601883,35.142990502329674
모노치즈,"부산광역시 남구 수영로 289, C동 (대연동,대연맨션)",20101206,운영중,커피숍,129.097753789918,35.13681603702753
슈퍼사이즈,부산광역시 남구 용소로 30 (대연동),20091119,운영중,커피숍,129.10068732155153,35.13460006682443
더벤티,"부산광역시 남구 용소로21번길 37, 지상1층 (대연동)",20140509,운영중,커피숍,129.1028232179078,35.13565492118025
까사 델 젤라또,부산광역시 남구 유엔로137번길 12 (대연동),20090930,운영중,커피숍,129.09146314209792,35.1308500064504
달리커피(DAHLI COFFEE),부산광역시 남구 수영로346번길 23 (대연동),20120906,운영중,커피숍,129.10409062574058,35.138043163765154
쥬씨 경성대점,부산광역시 남구 용소로 26 (대연동),20040219,운영중,커피숍,129.1006101336993,35.13504145878255
스타벅스 대연힐스테이트점,"부산광역시 남구 수영로 345, 121호 (대연동, 대연힐스테이트푸르지오상가)",20150108,운영중,커피숍,129.10105687741728,35.141947317210345
카페아이엠티,"부산광역시 남구 문현금융로 40, A동 1층 117호 (문현동, 부산국제금융센터)",20141112,운영중,커피숍,129.06574827173858,35.14679930617086
올백주스,"부산광역시 남구 유엔로169번길 60, 101호 (대연동, 보람빌라)",20150105,운영중,커피숍,129.0948317567832,35.13289181433769
빽다방 왕십리역점,"서울특별시 성동구 왕십리로 320-1, 지상1층 (도선동)",20150818,운영중,커피숍,124.87027781269322,32.57392676984479
빽다방 송도월드마크점,"인천광역시 연수구 컨벤시아대로 116, 지상1층 103호 (송도동, 송도푸르지오월드마크7단지)",20150817,운영중,커피숍,126.64646223474384,37.39339606738245
착한커피,"경상북도 포항시 북구 장량로 181, 1층 (양덕동)",20130325,운영중,커피숍,124.87027781269322,32.57392676984479
빈스앤와플(BEANS & WAFFLE),"서울특별시 영등포구 선유로 63, 1층 11호 (문래동6가, 동신타워 )",20150817,운영중,커피숍,126.88904219165263,37.519647214225486
와야커피,"대전광역시 서구 도산로 229, 1층 (변동, 1층일부)",20150817,운영중,커피숍,127.38080870554505,36.32845867917685
빽다방 대전롯데점,"대전광역시 서구 도솔로 382, 1층 (괴정동, 1층일부)",20150817,운영중,커피숍,127.38814031211359,36.34056663237691
코끼리커피,"경상북도 구미시 1공단로 186-15, 1층 3호 (공단동, 중앙상가 1층3호)",20150820,운영중,커피숍,128.38354433334698,36.10128376104677
순천중앙점 빽다방,"전라남도 순천시 중앙7길 2, 1층 (중앙동)",20150820,운영중,커피숍,127.48427363226092,34.9554958726989
이디야(무실점),"강원도 원주시 시청로 70, 지상1층 (무실동)",20150820,운영중,커피숍,127.92637655312492,37.3372855792576
커피티(Coffee.T),"서울특별시 종로구 진흥로 432, 1층 2호 (구기동)",20150820,운영중,커피숍,126.95654473705842,37.60813113225489
리버스커피,"서울특별시 양천구 오목로 300, 지하1층 B105호 (목동, 목동현대하이페리온2)",20150811,운영중,커피숍,126.8699295972944,37.52435678796588
커피니(쌍문점),"서울특별시 도봉구 도봉로114길 22-8 (창동, 창동현대타운 108,109호)",20150811,운영중,커피숍,124.87027781269322,32.57392676984479
울산연암화봉점빽다방,"울산광역시 북구 화봉로 58, 114호 (연암동, 신화프라자)",20150811,운영중,커피숍,129.3653141912396,35.58781978136899
에스제이푸드,"경상남도 진주시 돗골로26번길 11 (상평동, 1층일부)",20150820,운영중,커피숍,128.1140205149099,35.1706369187606
치프레소,"경상남도 진주시 남강로 491 (신안동, 외 4필지 남도레포츠타운 1층일부)",20150820,운영중,커피숍,128.0732454147764,35.18219387740476
코믹스토리,"충청북도 청주시 청원구 율량로 96, 3층 303,304호 (주성동)",20150820,운영중,커피숍,124.87027781269322,32.57392676984479
제퍼커피,"서울특별시 구로구 디지털로 271, 지하1층 B107-1호 (구로동, 벽산디지털밸리3차)",20150820,운영중,커피숍,126.89371404067329,37.483306049760806
카페마실,대구광역시 서구 달서로 82 (비산동),20150820,운영중,커피숍,128.5713842307813,35.86936229413063
빽다방 성남 신구대점,"경기도 성남시 중원구 광명로 359 (금광동, 1층일부)",20150818,운영중,커피숍,127.16562084285087,37.446573588612026
퀴클리(종로점),"서울특별시 종로구 종로5길 7, 1층 110호 (청진동)",20150811,운영중,커피숍,124.87027781269322,32.57392676984479
테이스티(tastea),"경기도 성남시 분당구 판교역로146번길 20 (백현동, 현대백화점 판교복합몰 지하1층 일부)",20150811,운영중,커피숍,124.87027781269322,32.57392676984479
시리즈(머그포래빗),"경기도 성남시 분당구 판교역로146번길 20 (백현동, 현대백화점 판교복합몰 6층 일부)",20150811,운영중,커피숍,124.87027781269322,32.57392676984479
엔제리너스 인천공항 A/S 동편점,"인천광역시 중구 공항로 272, 3층 (운서동, 인천국제공항 여객터미널(A/S) FB-P5-43)",20150820,운영중,커피숍,126.44072765977933,37.479359551206265
다와커피,"인천광역시 남동구 남동대로777번길 9, 1층 102호 (구월동, 룩소르주상복합아파트)",20150820,운영중,커피숍,124.87027781269322,32.57392676984479
인천지방경찰청카페담소마루,"인천광역시 남동구 예술로152번길 9, 1층 (구월동, 인천지방경찰청청사본관동)",20150820,운영중,커피숍,126.70176630489448,37.44845278097582
호재퀴진커피,"강원도 동해시 일출로 151, 2층 17호 (묵호진동, 삼양비취타워)",20150811,운영중,커피숍,129.12068478476382,37.55656172829928
레오나의로스팅하우스,"경기도 화성시 삼성전자로 1, 2층 (반월동)",20150811,운영중,커피숍,127.06681467787296,37.22220694476765
커피베이(안산다문화점),"경기도 안산시 단원구 다문화길 18, 1층 (원곡동)",20150811,운영중,커피숍,126.79067640145416,37.329686689087715
케이크뮤지엄 롯데미아점,"서울특별시 강북구 도봉로 62, 3층 (미아동)",20150820,운영중,커피숍,127.03053649770466,37.614234444213224
달보드레 동탄 2신도시점,"경기도 화성시 지산2길 4-15, 1층 일부호 (영천동)",20150820,운영중,커피숍,124.87027781269322,32.57392676984479
(주)경기유통형마을기업,경기도 화성시 향남읍 행정죽전로1길 33,20150820,운영중,커피숍,126.92170600179037,37.125739787838675
크래프트 1416,경상남도 김해시 율하2로126번길 14-16 (율하동),20150820,운영중,커피숍,128.81493746221142,35.16804868532755
커피정원,"경상남도 김해시 분성로 321, 110호 (서상동, 골든에비뉴)",20150820,운영중,커피숍,128.88112784124604,35.233611498809296
부리또 앤 볼(Burrito&Bowl),"서울특별시 구로구 디지털로32가길 16 (구로동, 파트너스2차 209호일부)",20150807,운영중,커피숍,124.87027781269322,32.57392676984479
울산삼산점빽다방,"울산광역시 남구 삼산로277번길 8, 1층 (삼산동)",20150820,운영중,커피숍,129.3375100105741,35.54017296627268
더세어카페,"부산광역시 서구 망양로 50-1, 2층 201호 (서대신동3가, 대신타워빌)",20150807,운영중,커피숍,129.01474965926232,35.11458778375356
블레스커피(BLESS COFFEE),"대전광역시 서구 문정로2번길 113, 1층 101호 (탄방동)",20150807,운영중,커피숍,127.38641635339908,36.343097285636894
타임리스,충청남도 논산시 시민로307번길 14-18 (취암동),20150811,운영중,커피숍,124.87027781269322,32.57392676984479
스토아36.5&자작나눔,"대구광역시 중구 공평로20길 32 (동인동1가, 지상1층)",20150811,운영중,커피숍,128.60261109007286,35.87149811449686
방방카페,"경기도 수원시 팔달구 창룡대로41번길 16, 1층 (매향동)",20150811,운영중,커피숍,127.02011740327397,37.28319793236867
츄로101파르나스몰,"서울특별시 강남구 테헤란로 521, 지하1층 F-3B호 (삼성동, 파르나스몰)",20150820,운영중,커피숍,127.06089608988873,37.509049137982856
