pid,hid,area_siz,gender,age_gr,age,mob_use,mob_num,mob_csp,mob_dev,c01_gr,c02_gr,c03_gr,c04_gr,c05_gr,sns_use,freq_sns1,news_med1,news_med2,news_med3,news_plat1,news_plat2,news_plat3,year
21600004,216000,1,1,2,19,1,1,2,1, , , , , ,1,2, , , , , , ,2016
21610001,216100,1,1,6,59,1,1,1,2, , , , , ,1,2, , , , , , ,2016
21610002,216100,1,2,6,58,1,1,2,1, , , , , ,2, , , , , , , ,2016
21610003,216100,1,1,4,32,1,1,1,5, , , , , ,2, ,4,3, ,3,4, ,2016
21610004,216100,1,1,3,29,1,1,2,2, , , , , ,1,15,2,4, ,3,3, ,2016
21620001,216200,1,1,6,53,1,1,1,1, , , , , ,2, , , , , , , ,2016
21620002,216200,1,2,6,53,1,1,2,1, , , , , ,1,17, , , , , , ,2016
21620003,216200,1,2,2,19,2,0, , , , , , , ,2, , , , , , , ,2016
21640001,216400,1,2,7,66,1,1,1,1, , , , , ,2, , , , , , , ,2016
21650001,216500,1,1,6,51,1,1,1,1, , , , , ,2, , , , , , , ,2016
21650002,216500,1,2,5,48,1,1,3,1, , , , , ,2, , , , , , , ,2016
21650005,216500,1,2,3,20,1,1,1,1, , , , , ,1,2, , , , , , ,2016
21660001,216600,1,1,6,55,1,1,3,1, , , , , ,2, , , , , , , ,2016
21660002,216600,1,2,6,52,1,1,2,1, , , , , ,2, , , , , , , ,2016
21660005,216600,1,1,3,24,1,1,1,3, , , , , ,1,15, , , , , , ,2016
21670001,216700,1,1,7,66,1,1,1,2, , , , , ,2, , , , , , , ,2016
21670002,216700,1,2,6,59,1,1,2,1, , , , , ,2, , , , , , , ,2016
21680001,216800,1,1,8,80,1,1,1,1, , , , , ,2, , , , , , , ,2016
21680002,216800,1,2,8,72,1,1,1,2, , , , , ,2, , , , , , , ,2016
21690001,216900,1,1,8,72,1,1,1,1, , , , , ,2, , , , , , , ,2016
21690002,216900,1,2,7,64,1,1,1,1, , , , , ,2, , , , , , , ,2016
21700001,217000,1,1,7,63,1,1,4,1, , , , , ,2, , , , , , , ,2016
21700002,217000,1,2,7,61,1,1,2,2, , , , , ,2, , , , , , , ,2016
21700004,217000,1,1,4,31,1,1,1,3, , , , , ,1,1, , , , , , ,2016
21710001,217100,1,1,8,74,1,1,1,1, , , , , ,2, ,1, , ,1, , ,2016
21710002,217100,1,2,8,70,1,0, , , , , , , ,2, ,1, , ,1, , ,2016
21720001,217200,1,1,7,60,1,1,1,1, , , , , ,2, , , , , , , ,2016
21720002,217200,1,2,6,55,1,1,1,2, , , , , ,2, , , , , , , ,2016
21720003,217200,1,2,3,29,1,1,1,3, , , ,2, ,1,2, , , , , , ,2016
21720004,217200,1,1,3,26,1,1,1,3, , , ,1, ,1,1, , , , , , ,2016
21730001,217300,1,2,8,70,1,1,1,1, , , , , ,2, , , , , , , ,2016
21730002,217300,1,1,5,44,1,1,1,1, , , , , ,1,2, , , , , , ,2016
21740001,217400,1,1,4,35,1,1,1,1, , , , , ,2, , , , , , , ,2016
21750001,217500,1,1,7,61,1,1,1,1, , , , , ,2, ,3,4,2,3,2,4,2016
21750002,217500,1,2,6,56,1,1,1,1, , , , , ,2, ,3,4,2,3,2,4,2016
21750003,217500,1,2,4,31,1,1,1,1, , , , , ,1,1,3,2,4,3,4,2,2016
21760002,217600,1,2,8,71,2,0, , , , , , , ,2, , , , , , , ,2016
21770001,217700,1,1,6,59,1,1,1,1, , , , , ,2, , , , , , , ,2016
21770002,217700,1,2,6,58,1,1,1,1, , , , , ,2, , , , , , , ,2016
21770003,217700,1,2,3,29,1,1,1,1, , , , , ,2, , , , , , , ,2016
21780001,217800,1,1,6,51,1,1,1,1, , , , , ,2, , , , , , , ,2016
21780002,217800,1,2,5,48,1,1,1,1, , , , , ,2, , , , , , , ,2016
21790001,217900,1,2,6,54,1,1,1,2, , , , , ,2, , , , , , , ,2016
21800001,218000,1,1,8,76,1,1,3,1, , , , , ,2, , , , , , , ,2016
21800002,218000,1,2,8,74,1,1,3,1, , , , , ,2, , , , , , , ,2016
21820001,218200,1,1,8,81,1,1,1,1, , , , , ,2, , , , , , , ,2016
21820002,218200,1,2,8,76,2,0, , , , , , , ,2, , , , , , , ,2016
21830001,218300,1,1,5,43,1,1,1,1, , , , , ,1,12,3,4,2,3,2,4,2016
21830002,218300,1,2,4,37,1,1,3,2, , , , , ,1,12,3,4,2,3,4,2,2016
21840001,218400,1,2,3,27,1,1,1,1, , , , , ,2, , , , , , , ,2016
21860001,218600,1,2,7,60,1,1,1,1, , , , , ,2, , , , , , , ,2016
21870001,218700,1,1,6,52,1,1,2,2, , , , , ,1,16, , , , , , ,2016
21870002,218700,1,2,6,50,1,1,2,5, , , , , ,1,12, , , , , , ,2016
21870003,218700,1,1,2,18,1,1,2,2, , , , , ,2, , , , , , , ,2016
21870004,218700,1,1,2,17,1,1,2,1, , , , , ,1,2, , , , , , ,2016
21880001,218800,1,2,7,63,1,1,2,1, , , , , ,2, ,3, , ,3, , ,2016
21880002,218800,1,2,4,36,1,1,2,1, , , , , ,1,2,3,2, ,3,3, ,2016
21900001,219000,1,2,7,62,1,0, , , , , , , ,2, , , , , , , ,2016
21910001,219100,1,1,8,80,1,1,1,1, , , , , ,2, , , , , , , ,2016
21910002,219100,1,2,8,77,1,0, , , , , , , ,2, , , , , , , ,2016
21930001,219300,1,1,6,50,1,1,1,1, , , , , ,1,16,2, , ,3, , ,2016
21930002,219300,1,2,5,47,1,1,1,1, , , , , ,1,16,3,2, ,3,3, ,2016
21930004,219300,1,2,2,12,1,1,1,1, , , , , ,1,17, , , , , , ,2016
21930006,219300,1,1,8,75,1,0, , , , , , , ,2, ,1, , ,1, , ,2016
21930007,219300,1,2,8,71,1,0, , , , , , , ,2, , , , , , , ,2016
21950001,219500,1,1,7,68,1,1,2,2, , , , , ,2, , , , , , , ,2016
21950002,219500,1,2,7,64,1,1,2,2, , , , , ,2, , , , , , , ,2016
21950004,219500,1,1,4,30,1,1,2,1, , , , , ,1,2,3,2, ,3,3, ,2016
21980001,219800,1,1,6,50,1,0, , , , , , , ,2, , , , , , , ,2016
21980002,219800,1,2,5,46,2,0, , , , , , , ,2, , , , , , , ,2016
21980003,219800,1,1,3,21,1,1,3,3, , , ,2, ,1,2, , , , , , ,2016
21980004,219800,1,1,3,20,1,1,1,2, , , , , ,1,2, , , , , , ,2016
21990001,219900,1,1,7,63,1,1,4,1, , , , , ,2, , , , , , , ,2016
21990002,219900,1,2,6,56,1,1,4,1, , , , , ,2, ,3, , ,3, , ,2016
21990003,219900,1,1,3,26,1,1,1,1, , , , , ,1,15,4,2, ,3,3, ,2016
22000001,220000,1,1,5,40,1,1,3,1, , , , , ,1,12, , , , , , ,2016
22000002,220000,1,2,5,40,1,1,3,2, , , , , ,1,2, , , , , , ,2016
22000003,220000,1,2,2,14,1,1,3,2, , , , , ,1,12, , , , , , ,2016
22000004,220000,1,1,2,13,1,1,3,2, , , , , ,1,12, , , , , , ,2016
22010001,220100,1,1,6,58,1,1,1,1, , , , , ,1,16,4, , ,3, , ,2016
22010002,220100,1,2,6,54,1,1,3,1, , , , , ,1,12, , , , , , ,2016
22010003,220100,1,2,3,28,1,1,3,1,1, , ,2,1,2, ,4,2, ,5,5, ,2016
22010004,220100,1,2,3,24,1,1,3,3, , , , , ,1,2, , , , , , ,2016
22020001,220200,1,2,5,46,1,1,1,1, , , , , ,1,12, , , , , , ,2016
22030001,220300,1,2,7,60,1,1,1,1, , , , , ,2, , , , , , , ,2016
22040001,220400,1,1,5,46,1,1,1,1, ,2, ,1, ,1,1, , , , , , ,2016
22040002,220400,1,2,4,38,1,1,1,2, , , , , ,1,2, , , , , , ,2016
22040003,220400,1,2,2,11,1,1,2,2, , , , , ,2, , , , , , , ,2016
22050001,220500,1,1,5,44,1,1,3,2, ,2, , , ,1,12,4,2,1,3,3,1,2016
22050002,220500,1,2,5,44,1,1,3,2, , , , , ,2, , , , , , , ,2016
22050003,220500,1,2,2,18,1,1,3,3, , , , , ,1,2, , , , , , ,2016
22050004,220500,1,1,2,13,1,1,2,2, , , , , ,2, , , , , , , ,2016
22060001,220600,1,1,6,58,1,1,1,1, , , , , ,2, , , , , , , ,2016
22060002,220600,1,2,6,56,1,1,1,1, , , , , ,2, , , , , , , ,2016
22060003,220600,1,2,4,30,1,1,1,1, , , ,1, ,1,3, , , , , , ,2016
22060004,220600,1,2,3,28,1,1,1,1, ,1, ,1, ,1,1, , , , , , ,2016
22060005,220600,1,1,3,22,1,1,1,1,1,1, ,1,1,1,1, , , , , , ,2016
22070001,220700,1,1,6,53,1,1,1,1, , , , , ,2, , , , , , , ,2016
22070002,220700,1,2,5,46,1,1,3,1, , , ,1, ,1,16,4, , ,3, , ,2016
22070003,220700,1,2,3,20,1,1,3,1, , , ,2, ,1,2, , , , , , ,2016
22070004,220700,1,1,2,18,2,0, , , , , , , ,2, , , , , , , ,2016
22070005,220700,1,2,2,17,1,1,3,1, , , , , ,1,2, , , , , , ,2016
22080001,220800,1,2,4,39,1,1,1,1, , , , , ,2, ,4, , ,3, , ,2016
22090001,220900,1,1,5,46,1,1,1,3, , , , ,1,1,12,3,4, ,3,3, ,2016
22100001,221000,1,1,6,51,1,1,1,1, , , , , ,1,1,3, , ,3, , ,2016
22100002,221000,1,2,5,48,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2016
22100003,221000,1,2,3,20,1,1,1,1, , , , , ,1,2,3, , ,3, , ,2016
22120001,221200,1,1,4,37,1,1,1,1, ,1, ,1,1,1,2, , , , , , ,2016
22120002,221200,1,2,4,35,1,1,3,2, , , , , ,2, , , , , , , ,2016
22130001,221300,1,1,8,75,1,1,3,2, , , , , ,2, ,1, , ,1, , ,2016
22130002,221300,1,2,7,68,1,1,3,2, , , , , ,2, ,1, , ,1, , ,2016
22140001,221400,1,1,5,45,1,1,1,1, , , , , ,1,12,1,3, ,1,3, ,2016
22140002,221400,1,2,5,45,1,1,1,1, , , , , ,1,12, , , , , , ,2016
22140003,221400,1,2,2,14,1,1,1,3, , , , , ,1,12,3, , ,3, , ,2016
22140004,221400,1,1,2,12,1,1,1,1, , , , , ,1,12,3, , ,3, , ,2016
22150001,221500,1,1,5,46,1,1,1,1, , ,5, ,1,1,3, , , , , , ,2016
22150002,221500,1,2,5,44,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,2016
22150003,221500,1,2,2,19,1,1,1,1, ,1, ,1,1,1,2, , , , , , ,2016
22150004,221500,1,2,2,16,1,1,1,1, , , , , ,1,1, , , , , , ,2016
22160001,221600,1,1,5,43,1,1,1,1, , , , , ,2, ,2,1,3,3,1,2,2016
22160002,221600,1,2,5,42,1,1,1,1, , ,1,1, ,1,12,3,2,1,3,4,1,2016
22160003,221600,1,1,2,15,1,1,1,1, , , , , ,1,2,4,1, ,3,1, ,2016
22160004,221600,1,1,2,11,1,0, , , , , , , ,2, , , , , , , ,2016
22160005,221600,1,1,1,6,2,0, , , , , , , ,2, , , , , , , ,2016
22160006,221600,1,2,7,69,1,1,1,1, , , , , ,2, ,1, , ,1, , ,2016
22170001,221700,1,1,8,79,1,1,1,1, , , , , ,2, , , , , , , ,2016
22170002,221700,1,2,8,74,1,1,1,1, , , , , ,2, , , , , , , ,2016
22180001,221800,1,1,4,36,1,1,2,1, ,1, , ,1,1,2, , , , , , ,2016
22180002,221800,1,2,4,37,1,1,1,1, , , ,1,1,1,2, , , , , , ,2016
22190001,221900,1,2,8,81,1,0, , , , , , , ,2, , , , , , , ,2016
22200002,222000,1,2,5,49,1,1,3,1, , , , , ,2, , , , , , , ,2016
22210001,222100,1,1,4,39,1,1,2,1, , , ,2, ,1,16,3,1,4,3,1,3,2016
22210002,222100,1,2,4,37,1,1,2,1, , , , , ,2, ,1,3, ,1,3, ,2016
22220001,222200,1,1,5,41,1,1,2,1, , , , , ,1,2,3, , ,3, , ,2016
22220002,222200,1,2,4,39,1,1,3,1, , , , , ,2, ,3, , ,3, , ,2016
22220003,222200,1,2,2,14,1,0, , , , , , , ,2, , , , , , , ,2016
22230001,222300,1,2,6,56,1,0, , , , , , , ,2, , , , , , , ,2016
22230002,222300,1,1,4,31,1,1,1,1, , , , , ,1,16, , , , , , ,2016
22240001,222400,1,1,4,36,1,1,2,1, , , , , ,1,2, , , , , , ,2016
22240002,222400,1,2,4,34,1,1,3,2, , , , , ,1,16,1,4, ,1,3, ,2016
22240003,222400,1,2,2,11,2,0, , , , , , , ,2, , , , , , , ,2016
22250001,222500,1,1,6,56,1,0, , , , , , , ,2, , , , , , , ,2016
22250002,222500,1,2,6,55,1,1,1,1, , , , , ,2, , , , , , , ,2016
22250003,222500,1,1,3,21,1,1,1,1, , , ,2, ,1,1, , , , , , ,2016
22260001,222600,1,1,7,66,1,1,2,1, , , , , ,1,16, , , , , , ,2016
22260002,222600,1,2,6,58,1,1,2,1, , , , , ,1,16, , , , , , ,2016
22260003,222600,1,1,4,36,1,1,1,3, , , , , ,1,16, , , , , , ,2016
22260004,222600,1,2,4,34,1,1,1,3, , , , , ,1,16, , , , , , ,2016
22270001,222700,1,1,6,56,1,1,1,1, , , , , ,2, , , , , , , ,2016
22270002,222700,1,2,6,52,1,1,1,1, , , , , ,2, , , , , , , ,2016
22270003,222700,1,2,3,29,1,1,1,1, , , , , ,1,12, , , , , , ,2016
22280001,222800,1,1,7,62,1,1,2,2, , , , , ,2, , , , , , , ,2016
22280002,222800,1,2,6,58,1,1,2,1, , , , , ,2, , , , , , , ,2016
22280003,222800,1,1,3,28,1,1,1,1, , , , , ,1,17, , , , , , ,2016
22280004,222800,1,2,8,77,2,0, , , , , , , ,2, , , , , , , ,2016
22290001,222900,1,1,6,56,1,1,1,1, , , , , ,1,2,3, , ,3, , ,2016
22290002,222900,1,2,6,55,1,1,3,2, , , , , ,2, ,3, , ,3, , ,2016
22290003,222900,1,2,2,19,1,1,1,1, , , , , ,1,2,3, , ,3, , ,2016
22300002,223000,1,2,6,52,1,1,2,1, , , , , ,1,12,4, , ,3, , ,2016
22310001,223100,1,1,5,43,1,0, , , , , , , ,2, , , , , , , ,2016
22310002,223100,1,2,8,71,1,0, , , , , , , ,2, , , , , , , ,2016
22320001,223200,1,1,8,70,1,0, , , , , , , ,2, , , , , , , ,2016
22320002,223200,1,2,7,64,1,0, , , , , , , ,2, , , , , , , ,2016
22330001,223300,1,1,4,39,1,1,1,1, , , , , ,1,2,2, , ,2, , ,2016
22330002,223300,1,2,4,39,1,1,1,1, , , , , ,1,2, , , , , , ,2016
22330003,223300,1,1,2,11,2,0, , , , , , , ,2, , , , , , , ,2016
22330004,223300,1,2,1,9,2,0, , , , , , , ,2, , , , , , , ,2016
22340002,223400,1,2,5,48,1,1,1,1, , ,2, , ,2, , , , , , , ,2016
22340004,223400,1,2,3,20,1,1,2,1, , , ,2, ,2, , , , , , , ,2016
22350001,223500,1,1,7,66,1,1,2,1, , , , , ,2, , , , , , , ,2016
22350002,223500,1,2,7,65,1,1,2,3, , , , , ,2, , , , , , , ,2016
22350003,223500,1,2,8,91,1,0, , , , , , , ,2, , , , , , , ,2016
22360001,223600,1,1,6,55,1,1,2,1, , , , , ,1,12,4,1, ,3,1, ,2016
22360002,223600,1,2,6,51,1,1,2,2, , , , , ,1,16,1, , ,1, , ,2016
22360003,223600,1,1,3,21,1,1,2,1, , ,1,1, ,1,2,4, , ,3, , ,2016
22360004,223600,1,2,2,19,1,1,3,4, , , , , ,2, ,4,3,1,3,4,1,2016
22380002,223800,1,2,6,55,1,1,1,1, , , , , ,2, , , , , , , ,2016
22380005,223800,1,2,3,26,1,1,1,1, , , , , ,1,1,3, , ,3, , ,2016
22390001,223900,1,1,7,61,1,1,1,1, , , , , ,2, ,3, , ,2, , ,2016
22390002,223900,1,2,7,60,2,0, , , , , , , ,2, , , , , , , ,2016
22390003,223900,1,1,4,35,1,1,1,1, , , , , ,2, ,4, , ,3, , ,2016
22390004,223900,1,2,4,31,1,1,1,1, , , , , ,2, , , , , , , ,2016
22410001,224100,1,2,6,55,1,1,3,2, , , , , ,2, ,3, , ,3, , ,2016
22410003,224100,1,2,3,22,1,1,2,1, , , , , ,1,2,3, , ,3, , ,2016
22410004,224100,1,2,3,20,1,1,2,1, , , , , ,1,2,3, , ,3, , ,2016
22410005,224100,1,2,8,81,1,0, , , , , , , ,2, , , , , , , ,2016
22470001,224700,1,2,6,54,1,1,1,1, , , , , ,1,12, , , , , , ,2016
22470002,224700,1,1,3,26,1,1,1,1, , , , , ,1,2, , , , , , ,2016
22470003,224700,1,1,8,81,1,0, , , , , , , ,2, ,1, , ,1, , ,2016
22470004,224700,1,2,8,82,1,0, , , , , , , ,2, , , , , , , ,2016
22480001,224800,1,1,6,58,1,1,1,1, , , , , ,2, ,1,2,4,1,3,3,2016
22480002,224800,1,2,6,55,1,1,1,1, , , , , ,2, ,2, , ,3, , ,2016
22480003,224800,1,1,4,32,1,1,1,1, , , , , ,1,2,4,3, ,4,3, ,2016
22480004,224800,1,1,4,31,1,1,1,1, , , , , ,1,16, , , , , , ,2016
22490001,224900,1,1,8,73,1,0, , , , , , , ,2, , , , , , , ,2016
22490002,224900,1,2,7,69,1,0, , , , , , , ,2, , , , , , , ,2016
22510001,225100,1,2,8,71,1,0, , , , , , , ,2, , , , , , , ,2016
22510002,225100,1,1,4,39,1,1,1,1, ,1, , ,1,1,2,3, , ,3, , ,2016
22510003,225100,1,2,4,35,1,1,1,1, ,1,1,1,1,1,16, , , , , , ,2016
22530001,225300,1,1,5,46,1,1,3,3, , , , , ,2, , , , , , , ,2016
22530002,225300,1,2,5,44,1,1,3,1, , , , , ,2, , , , , , , ,2016
22530003,225300,1,2,2,19,1,1,3,2, , , , , ,1,1, , , , , , ,2016
22530004,225300,1,1,2,16,1,1,3,1, , , , , ,2, , , , , , , ,2016
22540001,225400,1,1,5,44,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2016
22540002,225400,1,2,4,31,1,1,1,1, , , , , ,2, ,3,2, ,3,3, ,2016
22550001,225500,1,1,5,44,1,1,1,1, , , , , ,2, , , , , , , ,2016
22550002,225500,1,2,4,39,1,1,1,1, , , , , ,1,2, , , , , , ,2016
22550003,225500,1,1,2,17,1,1,1,1, , , , , ,1,2, , , , , , ,2016
22550004,225500,1,1,2,16,1,1,1,1, , , , , ,1,2, , , , , , ,2016
22560001,225600,1,1,5,49,1,1,1,1, , , , , ,1,12, , , , , , ,2016
22560002,225600,1,2,5,47,1,1,1,1, , , , , ,1,12, , , , , , ,2016
22560003,225600,1,1,3,20,1,1,1,1, , , , , ,1,15, , , , , , ,2016
22560004,225600,1,2,2,17,1,1,1,1, , , , , ,1,2, , , , , , ,2016
22570001,225700,1,1,7,63,1,1,3,1, , , , , ,2, , , , , , , ,2016
22570002,225700,1,2,7,61,1,1,2,1, , , , , ,2, , , , , , , ,2016
22570005,225700,1,1,3,25,1,1,2,1, , ,2, , ,2, , , , , , , ,2016
22580001,225800,1,1,5,42,1,1,1,1, , , , , ,1,16,4, , ,3, , ,2016
22580002,225800,1,2,5,40,1,1,1,1, , , , , ,1,12,4, , ,3, , ,2016
22580003,225800,1,1,2,18,1,1,1,1, , , , , ,1,2, , , , , , ,2016
22580004,225800,1,1,8,70,1,0, , , , , , , ,2, , , , , , , ,2016
22590001,225900,1,1,5,44,1,1,1,2, , , , , ,1,16,3,2,1,3,3,1,2016
22590002,225900,1,2,5,42,1,1,1,2, , , , , ,1,12,3,2, ,3,3, ,2016
22590003,225900,1,1,2,11,1,1,3,2, , , , , ,2, , , , , , , ,2016
22590004,225900,1,2,1,9,1,1,3,2, , , , , ,2, , , , , , , ,2016
22600001,226000,1,1,8,79,1,0, , , , , , , ,2, , , , , , , ,2016
22610002,226100,1,2,5,43,1,1,1,1, , , , , ,1,12, , , , , , ,2016
22620001,226200,1,1,5,48,1,1,2,1, , , , , ,1,16, , , , , , ,2016
22620002,226200,1,2,5,46,1,1,2,4, , , , , ,1,12, , , , , , ,2016
22620004,226200,1,1,2,18,1,1,2,3, , , , , ,1,2, , , , , , ,2016
22630002,226300,1,2,7,66,1,0, , , , , , , ,2, , , , , , , ,2016
22640001,226400,2,1,5,47,1,1,3,1, , , , , ,2, , , , , , , ,2016
22640002,226400,2,2,5,43,1,1,3,1, , , , , ,1,12,2, , ,4, , ,2016
22640003,226400,2,2,2,16,1,1,3,1, , , , , ,1,12,2, , ,4, , ,2016
22640004,226400,2,1,2,11,1,1,3,2, , , ,1,1,1,2, , , , , , ,2016
22650001,226500,2,1,6,57,1,1,2,1, , , , , ,2, , , , , , , ,2016
22650002,226500,2,2,6,53,1,1,2,2, , , , , ,2, , , , , , , ,2016
22650003,226500,2,1,3,28,1,1,2,1, , , , , ,2, , , , , , , ,2016
22650004,226500,2,2,4,30,1,1,2,1, , , , , ,2, , , , , , , ,2016
22660001,226600,2,1,6,55,1,1,2,1, , , , ,1,1,12,1, , ,1, , ,2016
22660002,226600,2,2,6,55,1,1,2,2, , , , , ,2, , , , , , , ,2016
22660003,226600,2,2,3,23,1,1,2,1, , ,1,1,1,1,2,1, , ,1, , ,2016
22670001,226700,2,1,4,38,1,1,2,1, , , , , ,2, , , , , , , ,2016
22670002,226700,2,2,4,34,1,1,2,1, , , , , ,1,12,3, , ,3, , ,2016
22680001,226800,2,1,5,48,1,1,1,1, , , , , ,2, , , , , , , ,2016
22680002,226800,2,2,5,44,1,1,1,1, , , , , ,1,12,1, , ,1, , ,2016
22680003,226800,2,1,2,17,1,1,1,1, , , , , ,2, , , , , , , ,2016
22680004,226800,2,2,2,17,1,1,1,1, , , , , ,1,1,3, , ,4, , ,2016
22680005,226800,2,1,2,13,1,1,1,1, , , ,1,1,1,2, , , , , , ,2016
22690001,226900,2,1,6,55,1,1,1,3, ,2,1,1, ,1,2,4,1, ,3,1, ,2016
22690002,226900,2,2,6,53,1,1,2,2, , , , , ,1,1, , , , , , ,2016
22690003,226900,2,1,3,20,1,1,3,1, , , , , ,1,1, , , , , , ,2016
22700001,227000,1,1,8,79,1,0, , , , , , , ,2, , , , , , , ,2016
22710001,227100,1,1,4,33,1,1,1,4,4, ,1, , ,2, ,4,2,1,3,3,1,2016
22710002,227100,1,2,4,30,1,1,2,3, , , , , ,1,15, , , , , , ,2016
22710004,227100,1,1,7,65,1,1,1,1, , , , , ,2, , , , , , , ,2016
22710005,227100,1,2,6,58,1,1,2,1, , , , , ,2, , , , , , , ,2016
22730001,227300,1,1,7,68,1,0, , , , , , , ,2, , , , , , , ,2016
22730002,227300,1,2,6,56,1,0, , , , , , , ,2, , , , , , , ,2016
22740001,227400,1,1,5,42,1,1,3,1, , , , , ,2, ,4,2, ,4,2, ,2016
22740002,227400,1,2,5,42,1,1,3,1, , , , , ,2, ,4, , ,4, , ,2016
22740003,227400,1,2,2,12,1,1,3,1, , , , , ,2, , , , , , , ,2016
22740004,227400,1,2,1,8,1,1,3,1, , , , , ,2, , , , , , , ,2016
22750001,227500,1,2,5,44,1,1,1,2, , , , , ,1,12,4, , ,3, , ,2016
22760001,227600,1,2,8,70,1,0, , , , , , , ,2, , , , , , , ,2016
22760003,227600,1,2,2,15,1,1,1,1, , , , , ,1,2, , , , , , ,2016
22770002,227700,2,2,4,36,1,1,1,1, , , , , ,1,12,3,4,2,3,4,3,2016
22780002,227800,2,2,6,59,1,1,1,1, , , , , ,2, , , , , , , ,2016
22790001,227900,2,1,8,79,1,0, , , , , , , ,2, , , , , , , ,2016
22790002,227900,2,2,8,76,1,0, , , , , , , ,2, , , , , , , ,2016
22800002,228000,2,2,4,34,1,1,1,1, , , , , ,1,12, , , , , , ,2016
22800003,228000,2,1,1,8,1,1,3,1, , , , , ,1,2, , , , , , ,2016
22810001,228100,2,1,7,67,1,0, , , , , , , ,2, , , , , , , ,2016
22810002,228100,2,2,6,58,1,1,3,1, , , , , ,1,12,4, , ,3, , ,2016
22810003,228100,2,2,4,39,1,1,2,1, , , , , ,1,12,4, , ,3, , ,2016
22810005,228100,2,2,4,34,1,1,3,2, , , , , ,1,12,4, , ,3, , ,2016
22820001,228200,2,1,4,31,1,1,1,1, , , , , ,1,16,4, , ,3, , ,2016
22820002,228200,2,2,4,34,1,1,1,1, , , , , ,2, ,4, , ,3, , ,2016
22840001,228400,1,2,5,46,1,1,1,1, , , , , ,1,12, , , , , , ,2016
22840002,228400,1,1,5,44,1,1,1,1, , , , , ,1,12,3, , ,3, , ,2016
22840003,228400,1,1,8,71,2,0, , , , , , , ,2, , , , , , , ,2016
22840004,228400,1,2,7,68,2,0, , , , , , , ,2, , , , , , , ,2016
22850001,228500,1,1,6,58,1,1,1,1, , , , , ,2, ,1,4, ,1,3, ,2016
22850002,228500,1,2,6,57,1,1,2,1, , , , , ,2, ,3, , ,3, , ,2016
22850003,228500,1,2,3,25,1,1,1,1, , , , , ,1,1,3, , ,3, , ,2016
22850004,228500,1,1,3,24,1,1,1,1, , , , , ,2, ,3,2, ,3,3, ,2016
22860001,228600,1,1,4,38,1,1,1,1, ,1, , , ,2, ,4, , ,3, , ,2016
22860002,228600,1,2,7,60,2,0, , , , , , , ,2, , , , , , , ,2016
22870001,228700,1,2,6,56,1,1,1,1, , , , , ,1,12,3, , ,3, , ,2016
22870003,228700,1,1,3,27,1,1,1,1,2, , , , ,1,12,3, , ,3, , ,2016
22870101,228701,1,1,4,35,1,1,2,1, , , , , ,1,12,3, , ,3, , ,2016
22870102,228701,1,2,4,32,1,1,2,1, , , , , ,1,12,3, , ,3, , ,2016
22880001,228800,1,1,6,51,1,1,1,1, , , , , ,1,12, , , , , , ,2016
22880002,228800,1,2,5,46,1,0, , , , , , , ,1,2, , , , , , ,2016
22880003,228800,1,1,2,19,1,1,1,2, , , , , ,1,12,3, , ,3, , ,2016
22880004,228800,1,2,2,15,2,0, , , , , , , ,2, , , , , , , ,2016
22910001,229100,1,1,8,93,2,0, , , , , , , ,2, , , , , , , ,2016
22910003,229100,1,1,6,51,1,1,1,1, , , , , ,2, , , , , , , ,2016
22930001,229300,1,2,7,69,1,1,2,2, , , , , ,2, , , , , , , ,2016
22940001,229400,1,2,6,57,1,0, , , , , , , ,2, , , , , , , ,2016
22960001,229600,1,2,7,62,1,0, , , , , , , ,2, , , , , , , ,2016
22980001,229800,1,1,6,53,1,1,3,1, , , , , ,2, , , , , , , ,2016
22980002,229800,1,2,6,51,1,1,1,2, , , , , ,1,15, , , , , , ,2016
22980003,229800,1,1,2,16,1,1,1,1, , , , , ,1,1, , , , , , ,2016
22980004,229800,1,2,2,13,1,1,3,1, , , , , ,2, , , , , , , ,2016
22980005,229800,1,2,2,13,1,1,1,1, , , , , ,1,12, , , , , , ,2016
22990001,229900,1,1,5,49,1,1,1,1, , , , , ,2, , , , , , , ,2016
22990002,229900,1,2,8,80,1,0, , , , , , , ,2, , , , , , , ,2016
22990003,229900,1,2,6,51,1,1,1,1, , , , , ,2, , , , , , , ,2016
22990004,229900,1,1,2,15,1,1,1,1, , , , , ,2, , , , , , , ,2016
23000002,230000,1,2,5,42,1,1,2,3, , , , , ,2, , , , , , , ,2016
23010002,230100,1,2,6,56,1,1,2,2, , , , , ,2, , , , , , , ,2016
23010004,230100,1,1,3,27,1,1,1,1, , , ,1, ,1,1, , , , , , ,2016
23020002,230200,1,2,5,45,1,1,3,2, , , , , ,2, ,3,4, ,3,3, ,2016
23030002,230300,1,2,6,56,1,1,3,2, , , , , ,2, , , , , , , ,2016
23030003,230300,1,2,3,23,1,1,1,3, , , , , ,1,1, , , , , , ,2016
23040001,230400,1,2,8,81,1,0, , , , , , , ,2, , , , , , , ,2016
23050002,230500,1,2,5,40,1,1,1,1, , , , , ,1,1, , , , , , ,2016
23050003,230500,1,1,2,13,1,1,3,1, , , , , ,2, , , , , , , ,2016
