사업장명,도로명전체,인허가일자,영업상태명,위생업태명,GRS80_X,GRS80_Y,x_wgs84,y_wgs84
다사랑치킨피자수곡점,"충청북도 청주시 서원구 구룡산로 255 (수곡동,(1층))",20070201,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
리치리치치킨,"충청북도 청주시 흥덕구 1순환로512번길 21-1 (봉명동,(1층))",20070820,폐업 등,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
대박 치맥 포차,"충청북도 청주시 서원구 모충로96번길 5-1 (모충동,(1층))",20070403,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
본스치킨,,20070514,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
닭섬,"충청북도 청주시 서원구 원마루로20번길 13 (분평동,(1층))",20080220,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
버거팜스,"충청북도 청주시 흥덕구 풍산로118번길 27-2 (복대동,(1층))",20100225,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
돈치킨가경점,"충청북도 청주시 흥덕구 2순환로1375번길 24, 상가동 108,109호 (가경동, 가경푸르지오)",20100618,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
쟁반통닭,"충청북도 청주시 흥덕구 사운로 276, 1층 (운천동)",20140516,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
홍시닭발,"충청북도 청주시 흥덕구 직지대로668번길 22, 1층 (봉명동)",20140530,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
치앤맥,"충청북도 청주시 서원구 산미로 154 (산남동,(102호))",20090311,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
몽이치킨개신성화점,"충청북도 청주시 서원구 신화로 38, 1층 103호 (성화동)",20091029,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
치코파닭청주1호점,"충청북도 청주시 서원구 수곡로67번길 23-2, 1층 (수곡동)",20130826,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
비비큐 성화점,"충청북도 청주시 서원구 장전로20번길 16, 1층 (성화동)",20140430,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
청주닭발치킨호프,충청북도 청주시 흥덕구 봉명로 150 (봉명동),19910309,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
경아두마리치킨,"충청북도 청주시 흥덕구 2순환로1375번길 21, 청주가경6주공아파트 상가동 1층 102호 (가경동)",20111017,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
자담치킨,"충청북도 청주시 흥덕구 진재로110번길 24-5, 1층 (복대동)",20140701,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
정수제꼬치&스시,"충청북도 청주시 흥덕구 덕암로 53, 1층 (봉명동)",20141107,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
"산적치킨,산적닭발,순대랑보쌈이랑","충청북도 청주시 청원구 1순환로197번길 44 (내덕동, 1층)",19891024,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
"네네치킨운천,신봉점","충청북도 청주시 서원구 대원로31번길 51 (사직동,(1층))",20100419,폐업 등,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
지지배배,"충청북도 청주시 서원구 호국로 57 (사직동,외 1필지(1층))",20101223,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
"굽네치킨사창,사직2점","충청북도 청주시 서원구 사직대로144번길 35-2 (사창동,(1층))",20110621,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
오너치킨산남점,"충청북도 청주시 서원구 산남로62번길 15 (산남동,외 1필지 116호, 117호)",20110810,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
교촌치킨,"충청북도 청주시 흥덕구 충대로 5, 1층 (복대동)",19950502,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
처갓집양념통닭(복대점),"충청북도 청주시 흥덕구 성봉로 267 (복대동, 1층)",20000519,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
비비큐치킨,"충청북도 청주시 흥덕구 풍산로47번길 57 (가경동,(1층))",20030416,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
이모네포차,"충청북도 청주시 흥덕구 풍년로120번길 10-2 (가경동, (1층))",20120306,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
강정이기가막혀(봉명사창점),"충청북도 청주시 흥덕구 직지대로 564, 1층 (봉명동)",20120425,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
우리집닭강정내덕점,"충청북도 청주시 청원구 안덕벌로 33-1 (내덕동, 1층)",19950216,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
아이큐치킨,충청북도 청주시 청원구 충청대로 51 (내덕동),19961231,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
아이벗치킨,"충청북도 청주시 청원구 율봉로159번길 52 (율량동, 1층)",20000610,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
장군생고기 정육식당,"충청북도 청주시 청원구 충청대로139번길 41 (율량동,(1층))",20070320,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
파라다이스,충청북도 청주시 청원구 내수읍 내수로 708,20071105,폐업 등,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
나고야초밥전문점,"충청북도 청주시 청원구 율봉로 201 (율량동,(1층))",20081215,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
종국이두마리치킨,경기도 파주시 문산읍 돈유안길 121 (1층),20110415,운영중,통닭(치킨),183051.608346,584718.279938,126.80739729495191,37.862163338848916
대박 카페,경기도 파주시 문산읍 문향로67번길 21 (1층),20110215,운영중,통닭(치킨),180989.567601,584304.800055,126.78397513799126,37.85839745280762
주마등포차,경기도 파주시 문산읍 독산로 42 ((1층)),20100310,운영중,통닭(치킨),180962.065308,584251.480629,126.78366402199441,37.85791650043624
치킨마루,"경기도 파주시 미래로 562, 1층 107호 (와동동, 가람마을9단지 남양휴튼 근린커뮤니티)",20130215,운영중,통닭(치킨),178262.568168,569910.173753,126.7534185541435,37.72864773557577
장터치킨,"경기도 파주시 평화로 278, 1층 (야동동)",20140916,운영중,통닭(치킨),178103.109565,574848.117354,126.75146097076244,37.77313279660916
네네치킨운정1점,"경기도 파주시 와석순환로 307, 101호 (목동동, 교하2차현대아파트 상가동)",20021113,운영중,통닭(치킨),177028.600676,569543.97363,126.73943256900161,37.725318302057346
네네치킨,"경기도 파주시 황골로 69, 1층 (금촌동)",20021210,운영중,통닭(치킨),180315.177946,572876.842822,126.77662212569858,37.75542270577349
맛샘식당,"경기도 파주시 월롱면 엘지로 364, 103,104호",20050401,운영중,통닭(치킨),178950.109434,579626.002556,126.76093603200701,37.81619918811691
또래오래치킨,경기도 파주시 문산읍 문향로 71,19921105,운영중,통닭(치킨),181097.732639,584301.240037,126.78520435544887,37.85836762752192
장충동이야기,경기도 파주시 번영로 10 (금촌동),19990318,운영중,통닭(치킨),179916.287447,573150.882648,126.77208808585459,37.757883028198805
제너시스비비큐 금촌새말행운점,"경기도 파주시 정담길 30, 1층 106호 (아동동, 초원주택)",20150116,운영중,통닭(치킨),180376.43894,574449.014863,126.77727482352246,37.76958864857266
굽네치킨,경기도 파주시 문산읍 독산로 31-1,20071228,운영중,통닭(치킨),180844.898149,584261.059172,126.78233235782432,37.85800034420352
터미널포차,경기도 파주시 문산읍 문향로67번길 2 (외3필지 1층),20100324,운영중,통닭(치킨),181082.382245,584273.549596,126.7850306471272,37.858117833586356
닥스터하우스(광산식품),경기도 파주시 문산읍 사임당로 132-1,20101105,운영중,통닭(치킨),182928.03671,585129.255895,126.80598331862483,37.86586370161391
다미포차,경기도 파주시 광탄면 혜음로 1079 (외 1필지 1층),20110627,운영중,통닭(치킨),186833.575946,575505.081135,126.85054315353699,37.779219118686925
돈치킨 운정점,"경기도 파주시 미래로602번길 31, 106호 (와동동, 아이프라자)",20100910,운영중,통닭(치킨),178121.668717,570275.542432,126.7518092697592,37.73193621603386
놀란치킨,"경기도 파주시 문산읍 문산로40번길 15, 1층",20110715,폐업 등,통닭(치킨),180979.592857,584115.1357,126.78386678026848,37.85668847340229
또래오래 교하점,"경기도 파주시 맨드라미길 8-4, 1층 (동패동)",20060713,운영중,통닭(치킨),174831.044866,568912.84764,126.71452751611385,37.71957437378619
LG촌닭,"경기도 파주시 탄현면 엘씨디로241번길 50-1, 1층 102호",20130306,폐업 등,통닭(치킨),178640.044473,578906.798496,126.75743584795477,37.80971231911146
천하불닭,"경기도 파주시 책향기로 757 (와동동, 휴먼시아가람마을 상가 101호)",20130718,운영중,통닭(치킨),178338.431101,570182.558492,126.75427099895713,37.73110361714999
스톰에프엔비(Stom F&B),"경기도 파주시 경의로 1070, 101호 (야당동)",20111206,운영중,통닭(치킨),178813.355317,568157.115422,126.75971745328341,37.71286620727543
천하곱창 숯불갈비,경기도 파주시 문산읍 문향로 81,20000921,운영중,통닭(치킨),181171.66492,584366.332671,126.7860427832951,37.858955605792275
돈치킨,경기도 파주시 탄현면 약산로 63 (1층),20100708,운영중,통닭(치킨),173974.186224,574540.148064,126.70460749821774,37.770249977504015
페리카나치킨,"경기도 파주시 광탄면 혜음로 1140, 1층 (일부)",19900327,운영중,통닭(치킨),186484.979266,575921.100347,126.84657837225265,37.78296219935127
교촌치킨,"경기도 파주시 책향기로 407, 104호 (동패동, 숲속길마을월드메르디앙센트럴파크 상가)",20100518,운영중,통닭(치킨),174973.370721,569552.707894,126.71611979231973,37.72534316279496
연탄포차,"경기도 파주시 가람로 49, 1층 103호 (와동동, 중앙프라자)",20140421,운영중,통닭(치킨),178455.332404,570559.783002,126.75558594574974,37.73450502449004
꼴통치킨,"서울특별시 관악구 남부순환로 1677, 1층 (봉천동)",19900831,운영중,통닭(치킨),194437.987482,542812.770327,126.93711220664134,37.48474404797974
멕시칸치킨(현북점),강원도 양양군 현북면 하조대1길 50,19930531,운영중,통닭(치킨),351420.618082,603548.509911,128.72436015610512,38.01932349832487
크리스피 본스치킨,강원도 양양군 양양읍 남문6길 4-12,20000612,운영중,통닭(치킨),342376.268176,609658.157452,128.62261767788883,38.07580970846268
본스치킨 강현점,강원도 양양군 강현면 물치1길 18,20030603,운영중,통닭(치킨),340941.05664,618462.818119,128.60800508603717,38.15532530268826
BBQ&beer,강원도 양양군 손양면 선사유적로 678,20070705,운영중,통닭(치킨),346150.666213,611106.091638,128.6659126647384,38.08824719718932
스마일치킨,강원도 양양군 양양읍 양양로 154-9 (서문주공아파트 상가동 101호),20070713,운영중,통닭(치킨),341436.375468,609542.716874,128.61188711313866,38.07491747728595
만나치킨,강원도 양양군 현남면 인구중앙길 46,20120810,운영중,통닭(치킨),354659.618146,598005.870839,128.76003622154275,37.9688651923049
낙산치킨,강원도 양양군 강현면 일출로 43-8,20141021,운영중,통닭(치킨),343174.231047,614167.369839,128.63261179109213,38.11629145261201
구어조은닭,부산광역시 연제구 중앙대로 1113-1 (연산동),20021210,운영중,통닭(치킨),389545.413905,289818.448235,129.08093060296784,35.186940250827654
미스터바비큐(Mr.BBQ),경기도 시흥시 오동마을로6번안길 14 (정왕동),20140324,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
네네치킨,"부산광역시 중구 대청로25번길 4, 1층 (보수동3가)",20090601,운영중,통닭(치킨),384444.486649,280452.639989,129.02287193822931,35.10352237782432
다기야,"부산광역시 중구 광복로6번길 11, 1층 (부평동2가)",20091230,운영중,통닭(치킨),384722.14678,279910.027094,129.02579447656345,35.098583662384236
또래오래 대청점,"부산광역시 중구 대청로 127, 2층 (동광동4가)",20141007,운영중,통닭(치킨),385445.273745,280418.16824,129.03383409788236,35.103028251794576
화덕치킨,부산광역시 중구 부평2길 10-1 (부평동1가),19910907,운영중,통닭(치킨),384782.020289,280057.933153,129.02648370978994,35.09990503398855
맥시칸치킨(욕장점),충청남도 보령시 해수욕장4길 126 (신흑동),20020806,운영중,통닭(치킨),156361.401038,412598.683362,126.51409731103597,36.31041702326975
아주커치킨남정점,"전라남도 순천시 우석로 121 (남정동,(1층))",20000108,운영중,통닭(치킨),244595.557462,260499.611571,127.4881534330376,34.939570290723665
이든키친,"서울특별시 구로구 부일로9길 135, B101호 (온수동, 온수힐스테이트상가 지하1층)",20150420,운영중,통닭(치킨),184241.881876,544178.532009,126.82179940459973,37.49693199789622
바베이드치킨,충청남도 천안시 서북구 성정로 55 (성정동),20000906,운영중,,212164.18092,468381.875856,127.13632691567905,36.814015914093254
교촌치킨두정점,"충청남도 천안시 서북구 성정중7길 18, 1층 (성정동)",20020305,운영중,통닭(치킨),212052.444947,469986.077797,127.13510007357301,36.82847292005271
훌랄라치킨쌍용1호점,충청남도 천안시 서북구 쌍용17길 49 (쌍용동),20020527,운영중,,210949.964931,466395.452321,127.12269037381584,36.79613087501326
잘빠져닭,"충청남도 천안시 서북구 미라7길 27 (쌍용동,(1층))",20110128,운영중,통닭(치킨),211687.375105,467107.883371,127.13096369723634,36.80254185657341
종국이두마리치킨두정점,"충청남도 천안시 서북구 두정중10길 8, 1층 (두정동)",20150414,운영중,통닭(치킨),212482.976663,470957.706419,127.13994198853601,36.83722273399802
효소심은닭효심치킨,"충청남도 천안시 서북구 쌍용대로 296, 1층 (성정동, 종근당빌딩)",20150514,운영중,통닭(치킨),212242.6364,469458.0944,127.13722349462599,36.823712787235806
동아리포차,"대전광역시 중구 중앙로170번길 43, 1층 (은행동)",20140418,운영중,통닭(치킨),238580.072067,414515.159701,127.42967381614524,36.32790320656361
까르르꼬꼬,"대전광역시 중구 목중로26번길 35, 1층 (중촌동)",20150506,운영중,통닭(치킨),237033.523536,415554.279988,127.41249937730521,36.337328020764446
녹동바다청정횟집,"광주광역시 북구 경양로 45-1 (임동,1층)",20080418,운영중,통닭(치킨),190649.770355,285275.962578,126.89736960885297,35.16383556078598
975치킨,"광주광역시 북구 우치로231번길 16 (오치동, 1층)",20150512,운영중,통닭(치킨),191308.579284,287665.264324,126.90457568488979,35.185377590541584
밀리올리,"대구광역시 동구 아양로 39, 2층 (신암동)",20050325,운영중,통닭(치킨),346164.592072,366206.424949,128.61863483313917,35.88240106906208
허갈닭강정,"대전광역시 대덕구 계족로663번길 30-6, 1층 (법동)",20150519,운영중,통닭(치킨),238333.315415,419283.539779,127.42716037558878,36.37088359580422
바른 치킨 태평역점,"경기도 성남시 수정구 수정로 60, 1층 (수진동)",20150519,운영중,통닭(치킨),211261.527033,537771.379919,127.12725316458372,37.43926875553672
하니비치킨,"경상남도 창원시 의창구 평산로147번길 7 (서상동, 다정타운 1층)",20150519,운영중,통닭(치킨),347587.493256,296676.518398,128.6217106710251,35.25576943258427
bhc치킨비어존,"대전광역시 유성구 엑스포로97번길 40, 지상1층 102호 (도룡동, 골프존)",20150519,운영중,통닭(치킨),235088.224365,419905.954213,127.39102815697353,36.37661634044088
소담치킨김천점,경상북도 김천시 평화장미길 60-22 (평화동),20150519,운영중,통닭(치킨),300459.678276,392831.260834,128.11597759937774,36.12806160075661
치킨마루 노원문화거리점,"서울특별시 노원구 노해로 491 (상계동, 중앙빌딩, 4층)",20120914,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
오부장치킨,"경기도 시흥시 도일로 108 (거모동,(1층))",20100830,운영중,통닭(치킨),180854.161468,526764.898756,126.78394082897515,37.339969045601165
닭갈비천국,"강원도 동해시 천곡로 68, 206호 (천곡동, 현대코아빌딩)",19971022,운영중,통닭(치킨),386782.780029,549186.161985,129.11285080163904,37.52328070497346
미가소프트치킨,인천광역시 부평구 세월천로 66-1 (산곡동),20140924,운영중,,173660.225757,546018.955014,126.7020720976902,37.51327297740133
우리통닭호프,부산광역시 사하구 낙동대로451번길 39 (하단동),19910409,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
리얼후라이 서대문점,"서울특별시 서대문구 충정로11길 20 (충정로2가,(102호))",20091021,운영중,통닭(치킨),196931.918005,551785.022239,126.96527277612081,37.56559587112061
오동술(남가좌점),"서울특별시 서대문구 증가로 117 (남가좌동,(지상1층))",20090415,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
신촌점 돌배기집,서울특별시 서대문구 명물길 37 (창천동),20050304,운영중,통닭(치킨),194561.989284,551007.736957,126.93845363141273,37.55858162309969
굽네치킨홍제2호점,"서울특별시 서대문구 문화촌길 36 (홍제동, 아동 지층1호)",20090210,운영중,통닭(치킨),195512.93711,554897.85509,126.94919246502494,37.593636478824365
전성시대,서울특별시 서대문구 응암로 69 (북가좌동),20040426,운영중,통닭(치킨),192113.617972,553321.892789,126.91071857363627,37.579414343022
진미국수방,"서울특별시 서대문구 북아현로 74 (북아현동,(지상1층))",20100111,운영중,통닭(치킨),195982.549476,551573.701939,126.95452815638852,37.563688233917084
연희청국장,"서울특별시 서대문구 연희로11가길 47 (연희동,(지상1층))",20081212,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
치킨이닭,"서울특별시 서대문구 신촌로 231 (북아현동, 백상빌딩 102호)",20131219,운영중,통닭(치킨),195714.452337,550883.600652,126.95149770865571,37.55746923750499
투마리치킨 남가좌동점,서울특별시 서대문구 명지대3길 26 (남가좌동),20121107,운영중,통닭(치킨),193136.710373,553623.420888,126.92229812936435,37.582139281717424
돈까스왕국명지대점,"서울특별시 서대문구 증가로10길 63, 지상1층 (홍은동)",20110720,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
88숯불구이,"서울특별시 서대문구 연세로7길 32 (창천동, 1층)",19990108,운영중,통닭(치킨),194261.652847,550916.735682,126.93505519445031,37.55775988384363
원피투피,서울특별시 서대문구 신촌로3길 6 (창천동),20110819,운영중,통닭(치킨),193733.685582,550983.78651,126.92907925869211,37.55836057152111
스파이플레인,"서울특별시 서대문구 거북골로 77, 1층 (남가좌동)",20141223,운영중,통닭(치킨),192974.176712,553037.275588,126.9204636445223,37.57685692745269
어물전 해물포차,"서울특별시 서대문구 증가로10길 36-4 (남가좌동, 1층)",20030619,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
즐거운치킨,"서울특별시 서대문구 세검정로3길 66, 지상1층 (홍제동)",20030722,운영중,통닭(치킨),195365.081617,554932.808481,126.94751805955062,37.593950673331015
흥주유소,"서울특별시 서대문구 간호대로 15 (홍제동,285-18 (지상1층))",20050525,운영중,통닭(치킨),195444.74334,555223.301759,126.94841827535112,37.596568389799394
bhc치킨,서울특별시 동작구 여의대방로 86-1 (신대방동),20070426,운영중,통닭(치킨),192605.503513,544146.502232,126.91637955303541,37.49674821517478
네네치킨 (총신대점),"서울특별시 동작구 솔밭로 106 (사당동,(1층))",20081223,운영중,통닭(치킨),197214.448785,542901.505817,126.96850437290696,37.48555610094436
영풍치킨,"서울특별시 동작구 동작대로27가길 6 (사당동,(1층,2층))",20090727,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
고기올림,서울특별시 동작구 노량진로12길 12-6 (노량진동),20001031,운영중,통닭(치킨),194526.454813,545935.591705,126.9380892510323,37.51288137728074
치즈밥있슈?,서울특별시 동작구 노량진로8길 16 (노량진동),20050419,운영중,통닭(치킨),194362.743677,545917.014866,126.93623767337137,37.51271301421563
엠케이치킨(M.K),"서울특별시 동작구 국사봉10길 4 (상도동, 1층)",20120502,운영중,통닭(치킨),193898.17832,544068.285151,126.93099836591581,37.4960529173223
맛파오통닭,서울특별시 동작구 장승배기로 117 (노량진동),20031014,운영중,통닭(치킨),194686.060863,545394.691634,126.93989844671722,37.508008778262564
쟌꼬,서울특별시 동작구 신대방길 95 (신대방동),20040217,폐업 등,통닭(치킨),191953.36597,543375.564092,126.90901330962905,37.48979656595734
푸줏간화로구이,"서울특별시 동작구 동작대로27나길 21 (사당동,두원상가 106,107,108,109호)",20060928,운영중,통닭(치킨),198292.77982,543017.431978,126.98069655987904,37.48660322627948
유쾌한쏘맥(이수역본점),"서울특별시 동작구 동작대로27다길 26, 1층 101호 (사당동)",20141104,운영중,통닭(치킨),198254.969984,542989.534956,126.98026911237275,37.48635180121799
비비큐치킨 상도2점,서울특별시 동작구 만양로 20 (상도동),19990315,운영중,통닭(치킨),195364.300549,545194.968756,126.9475707080265,37.506212919755676
장독대,"서울특별시 동작구 흑석로 101-7 (흑석동,2층)",19990625,운영중,통닭(치킨),196530.475932,545400.283866,126.96075906205343,37.50806793644835
한국밥,서울특별시 동작구 만양로 105 (노량진동),19980725,운영중,통닭(치킨),195048.158412,545938.133879,126.9439901709819,37.51290722788204
올닭,"서울특별시 동작구 상도로60길 20 (상도동,대림아파트상가 104호)",19960503,운영중,통닭(치킨),195886.051306,543724.124661,126.95347987660163,37.49296299951336
방원장터치킨,"서울특별시 동작구 동작대로29나길 38 (사당동,(1층))",20081202,운영중,통닭(치킨),198310.424836,543362.076668,126.98089528025037,37.48970853454566
굽네치킨,서울특별시 동작구 대방동23길 42 (대방동),20090213,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
인인치킨,"서울특별시 동작구 상도로41가길 22 (상도1동,1층)",20110120,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
쌍띠the치킨황제모모닭강정,"서울특별시 동작구 상도로47길 18, 1층 (상도동)",20101125,운영중,통닭(치킨),195745.025486,544508.650323,126.9518806359111,37.50003098678062
치폴레옹,서울특별시 동작구 흑석로 101-5 (흑석동),20101207,운영중,통닭(치킨),196524.83964,545391.444311,126.96069535635499,37.50798827044941
교촌치킨,"대구광역시 수성구 용학로 189, 113동 4,10호 (지산동)",20070305,운영중,통닭(치킨),347293.555342,359626.959028,128.6299186228546,35.82295821522355
명가 푸드퀵,대구광역시 수성구 지범로31길 33-8 (지산동),20010429,폐업 등,통닭(치킨),348250.833669,359738.908494,128.6405285339359,35.823822662357436
스모프지산점,"대구광역시 수성구 용학로 325, 지산5단지아파트상가507동 104호 (지산동)",20000121,운영중,통닭(치킨),348418.320801,359835.932089,128.64239925862472,35.82467142938758
안동찜닭,대구광역시 수성구 청수로25길 48-10 (황금동),20081114,운영중,통닭(치킨),346445.624766,361683.960222,128.6209159300292,35.84161654155035
옛날통닭,대구광역시 수성구 교학로 49 (만촌동),20080709,운영중,통닭(치킨),349250.933548,362740.548372,128.65215214627497,35.85071237368997
스시아라,"대구광역시 수성구 용학로 189, 114동 2호,11호 (지산동,지산시영1단지)",20061017,운영중,통닭(치킨),347293.555342,359626.959028,128.6299186228546,35.82295821522355
기찬찜닭,"대구광역시 수성구 용학로 166-1, 2층 (지산동)",20111014,운영중,통닭(치킨),347035.226784,359586.28057,128.62705356884567,35.82263046976134
7전8기8번식당(범어점),대구광역시 수성구 범어천로 47 (범어동),20130528,운영중,통닭(치킨),346644.775656,362760.050657,128.6233170145638,35.851281228899275
세친구찜닭연구소,대구광역시 수성구 동원로 47 (범어동),20060630,운영중,통닭(치킨),348068.985376,364107.186063,128.63932676496177,35.863203377023694
주유소,대구광역시 수성구 상화로 76-1 (상동),20120112,운영중,통닭(치킨),345966.440067,360924.020276,128.61547518159796,35.83484166554669
돈스나이퍼,대구광역시 수성구 신천동로 294 (수성동1가),20120215,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
단골포차,대구광역시 수성구 용학로44길 5 (지산동),20000215,운영중,통닭(치킨),347578.348931,359377.530495,128.63302290251966,35.82066835874586
오천사치킨,"대구광역시 수성구 고산로 123, 1-14동 1호 (매호동, 하나타운상가)",20051122,운영중,통닭(치킨),354001.720393,361954.52584,128.7045694463541,35.842896942633466
미정,대구광역시 수성구 수성로38길 22 (중동),19960812,운영중,통닭(치킨),345781.038184,361805.259592,128.6135847939251,35.842808308659734
멕시카나 두산점,대구광역시 수성구 들안로20길 41 (두산동),20000403,운영중,통닭(치킨),346375.942891,361303.93898,128.62007530915687,35.838203342704006
영이네 식당,대구광역시 수성구 수성로70길 43 (수성동2가),20110617,운영중,통닭(치킨),345997.051165,363231.334563,128.61623563765343,35.85562364982237
호식이두마리치킨두산점,"대구광역시 수성구 상화로 98-8 (두산동,(1층))",20110714,운영중,통닭(치킨),346162.838021,360892.328521,128.61764223100647,35.83452692096364
통큰 닭발,"대구광역시 수성구 달구벌대로637길 22-1, 105호 (매호동,승현하이츠)",20110902,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
원조할매국밥,대구광역시 수성구 용학로 167 (지산동),20031126,운영중,통닭(치킨),347054.176142,359621.544012,128.6272696675041,35.82294531838273
맥주터널,대구광역시 수성구 지범로31길 8 (지산동),20040910,운영중,통닭(치킨),348131.174232,359581.206716,128.63917566292787,35.8224200054026
교촌치킨,"대구광역시 수성구 시지로 55, 2동 108호 (시지동, 고산노변타운상가)",20020702,운영중,통닭(치킨),353221.619823,361472.475043,128.69584583770376,35.838676483762875
비비큐참숯바베큐치킨,대구광역시 수성구 달구벌대로496길 19-11 (범어동),20110608,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
온니두,대구광역시 수성구 신매로 56 (신매동),20141224,운영중,통닭(치킨),354340.713939,361014.449826,128.70813849523876,35.83437493332604
교촌치킨(만촌1호점),대구광역시 수성구 달구벌대로536길 94 (만촌동),20020504,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
김양엽치킨클릭,"대구광역시 수성구 파동로 83, 102호 (파동, 경남리버파크)",20000215,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
BBQ치킨,대구광역시 수성구 들안로14길 71 (두산동),20020419,운영중,통닭(치킨),346450.357023,361085.669975,128.6208586133784,35.83622586023112
달다리 생생흑돈 수성점,대구광역시 수성구 수성로 365 (수성동1가),20000217,운영중,통닭(치킨),345762.172852,363520.65632,128.61368921827517,35.85826508462547
처가집 양념통닭,"대구광역시 수성구 달구벌대로504길 19, 1호 (범어동)",20020318,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
최군 맥주(범어점),대구광역시 수성구 달구벌대로480길 5 (범어동),20000925,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
골목집,대구광역시 수성구 수성로58길 53 (수성동2가),20090721,폐업 등,통닭(치킨),346019.275415,362795.662798,128.6164018910921,35.85169539048984
오후키친,대구광역시 수성구 들안로67길 77 (수성동4가),20091210,운영중,통닭(치킨),345986.003538,364071.664997,128.61626709338856,35.86319579258836
비비큐 지산행복점,대구광역시 수성구 지산로3길 69 (지산동),20011025,운영중,통닭(치킨),347177.04313,359763.248143,128.6286548802729,35.824203511636895
소문난 안동 구시장 찜닭,대구광역시 수성구 수성로62길 8 (수성동2가),20150302,운영중,통닭(치킨),345797.993487,362902.607335,128.6139727506922,35.85269177428812
림스치킨(수성1가점),대구광역시 수성구 달구벌대로 2284 (수성동1가),20150310,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
꼬치&치킨,대구광역시 수성구 용학로 293-6 (지산동),20141229,운영중,통닭(치킨),348184.59502,359538.480703,128.63975866585565,35.82202702885861
맛닭멋닭(두산.상동점),대구광역시 수성구 들안로 49 (상동),20111226,폐업 등,통닭(치킨),346016.954793,360853.238443,128.61602111670086,35.834196477175595
쉐프가사랑한닭,"대구광역시 수성구 지범로46길 3 (범물동,(1층))",20100617,운영중,통닭(치킨),348637.802731,359013.876252,128.64467434101493,35.817232415802366
다미,"대구광역시 수성구 동대구로29길 39 (황금동,(1층))",20100504,운영중,통닭(치킨),0.0,0.0,124.87027781269322,32.57392676984479
