pid,hid,area_siz,gender,age_gr,age,mob_use,mob_num,mob_csp,mob_dev,c01_gr,c02_gr,c03_gr,c04_gr,c05_gr,sns_use,freq_sns1,news_med1,news_med2,news_med3,news_plat1,news_plat2,news_plat3,year
40470001,404700,1,1,6,54,1,1,3,1,1,1, , , ,2, ,4,4, ,3,2, ,2019
40470002,404700,1,2,6,53,1,1,3,1,1,1,1,1,1,2, ,4, , ,3, , ,2019
40470004,404700,1,1,3,24,1,1,3,3,1,1,2,1,1,1,2,4,2, ,3,2, ,2019
40490001,404900,1,1,8,77,1,1,3,2, , , , , ,1,12,3, , ,3, , ,2019
40490002,404900,1,2,8,75,1,1,3,2, , , , , ,1,12, , , , , , ,2019
40500001,405000,1,1,7,66,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2019
40510002,405100,1,2,5,48,1,1,1,1,1,1,1,1,1,1,12,4, , ,3, , ,2019
40510003,405100,1,2,2,15,1,1,1,1,1,1,1,1,1,1,12, , , , , , ,2019
40510004,405100,1,1,2,15,1,1,1,1,1,1,1,1,1,2, , , , , , , ,2019
40520001,405200,1,1,6,59,1,1,2,1, , , , , ,2, ,3, , ,3, , ,2019
40520002,405200,1,2,6,57,1,1,2,1, , , , , ,2, ,2, , ,3, , ,2019
40530001,405300,1,1,5,43,1,1,1,1, , , , , ,1,23,3, , ,3, , ,2019
40530002,405300,1,2,5,45,1,1,1,1, , , , , ,2, , , , , , , ,2019
40530003,405300,1,2,8,76,1,0, , , , , , , ,2, , , , , , , ,2019
40540001,405400,1,1,7,66,1,1,3,1, , , , , ,2, ,3, , ,3, , ,2019
40540002,405400,1,2,7,65,1,1,3,1, , , , , ,2, ,3, , ,3, , ,2019
40550001,405500,1,1,6,52,1,1,3,2, , , , , ,1,12,3, , ,3, , ,2019
40550002,405500,1,2,6,52,1,1,3,2, , , , , ,1,16,3, , ,3, , ,2019
40550003,405500,1,2,2,19,1,1,3,3, , , , , ,1,12,3,2, ,3,3, ,2019
40550004,405500,1,1,2,17,1,1,3,1, , , , , ,1,12,3, , ,3, , ,2019
40560001,405600,1,1,7,67,1,1,1,1, , , , , ,2, ,3,1, ,3,1, ,2019
40560002,405600,1,2,7,65,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2019
40570001,405700,1,1,4,37,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2019
40580001,405800,1,1,8,71,1,1,1,1, , , , , ,1,12,3, , ,3, , ,2019
40580002,405800,1,2,8,70,1,1,1,1, , , , , ,1,12, , , , , , ,2019
40590002,405900,1,2,6,59,1,1,2,1,1,1,1,1,1,2, ,4, , ,3, , ,2019
40590003,405900,1,2,4,37,1,1,2,1,1,1,1,1,1,1,1,2,4, ,2,3, ,2019
40600001,406000,1,2,7,68,1,1,1,1, , , , , ,2, , , , , , , ,2019
40600002,406000,1,1,4,30,1,1,2,3, , , , , ,1,15,3, , ,3, , ,2019
40610001,406100,1,1,6,59,1,1,1,2, , , , , ,2, ,1,3, ,1,3, ,2019
40610002,406100,1,2,6,59,1,1,3,1, , , , , ,2, ,3, , ,3, , ,2019
40610004,406100,1,1,3,29,1,1,2,3, , , , , ,1,15,2,3, ,3,3, ,2019
40620001,406200,1,2,8,70,1,1,3,2, , , , , ,1,12, , , , , , ,2019
40640001,406400,1,1,8,73,1,1,1,1, , , , , ,2, , , , , , , ,2019
40640002,406400,1,2,8,70,1,1,1,1, , , , , ,2, , , , , , , ,2019
40710001,407100,1,1,7,66,1,1,3,2, , , , , ,2, ,3, , ,3, , ,2019
50010001,500100,1,1,8,73,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2019
50010002,500100,1,2,7,68,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2019
50020001,500200,1,1,5,46,1,1,2,1, , , , , ,2, ,3, , ,3, , ,2019
50020002,500200,1,2,5,44,1,1,2,1, , , , , ,2, ,3, , ,3, , ,2019
50020003,500200,1,1,2,15,1,1,2,1, , , , , ,2, ,3, , ,3, , ,2019
50020004,500200,1,1,2,12,2, , , , , , , , ,2, , , , , , , ,2019
50030001,500300,1,1,6,53,1,1,2,1, , , , , ,2, ,3, , ,3, , ,2019
50030002,500300,1,2,6,50,1,1,2,1, , , , , ,2, ,3, , ,3, , ,2019
50030003,500300,1,2,3,26,1,1,2,3, , , , , ,1,12,3, , ,3, , ,2019
50030004,500300,1,1,3,22,1,1,2,3, , , , , ,1,12,3, , ,3, , ,2019
50050001,500500,1,1,6,55,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2019
50050002,500500,1,2,6,54,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2019
50060002,500600,1,2,8,80,1,1,3,1, , , , , ,2, , , , , , , ,2019
50080001,500800,1,1,8,83,2, , , , , , , , ,2, , , , , , , ,2019
50080002,500800,1,2,8,78,1,1,1,1, , , , , ,2, , , , , , , ,2019
50090001,500900,1,2,6,59,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2019
50090002,500900,1,1,4,33,1,1,1,2, , , , , ,1,12,3, , ,3, , ,2019
50100002,501000,1,2,8,80,1,1,1,1, , , , , ,2, , , , , , , ,2019
50110001,501100,1,1,4,38,1,1,1,1, , , , , ,1,12,3, , ,3, , ,2019
50110002,501100,1,2,4,37,1,1,1,1, , , , , ,1,12,3, , ,3, , ,2019
50120001,501200,1,1,5,49,1,1,1,2, , , , , ,2, ,3, , ,3, , ,2019
50120002,501200,1,2,5,48,1,1,1,2, , , , , ,2, ,3, , ,3, , ,2019
50130001,501300,1,1,7,68,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2019
50130002,501300,1,2,7,60,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2019
50170001,501700,1,1,7,68,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2019
50170002,501700,1,2,7,63,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2019
50170003,501700,1,2,8,96,2, , , , , , , , ,2, , , , , , , ,2019
50170004,501700,1,2,5,40,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2019
50170005,501700,1,1,4,37,1,1,1,1, , , , , ,1,12,3, , ,3, , ,2019
50180001,501800,1,1,7,63,1,1,2,1, , , , , ,2, ,3, , ,3, , ,2019
50180002,501800,1,2,7,61,1,1,2,1, , , , , ,2, ,3, , ,3, , ,2019
50190001,501900,1,1,8,80,1,0, , , , , , , ,2, , , , , , , ,2019
50190002,501900,1,2,8,76,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2019
50200002,502000,1,2,8,73,1,0, , , , , , , ,2, , , , , , , ,2019
50210001,502100,1,2,8,79,1,0, , , , , , , ,2, , , , , , , ,2019
50220001,502200,1,2,8,81,2, , , , , , , , ,2, , , , , , , ,2019
50230001,502300,1,1,7,65,1,0, , , , , , , ,2, , , , , , , ,2019
50230002,502300,1,2,6,59,2, , , , , , , , ,2, , , , , , , ,2019
50230003,502300,1,1,5,40,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2019
50230004,502300,1,2,4,39,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2019
50240002,502400,1,2,8,82,2, , , , , , , , ,2, , , , , , , ,2019
50260001,502600,1,1,7,61,1,1,2,1, , , , , ,2, ,3, , ,3, , ,2019
50260002,502600,1,2,7,62,1,1,2,1, , , , , ,2, ,3, , ,3, , ,2019
50260003,502600,1,2,4,35,1,1,2,1, , , , , ,1,12,3, , ,3, , ,2019
50260004,502600,1,2,4,32,1,1,2,1, , , , , ,1,12,3, , ,3, , ,2019
50280001,502800,1,1,8,77,1,1,3,2, , , , , ,2, ,3, , ,3, , ,2019
50280002,502800,1,2,8,72,1,0, , , , , , , ,2, , , , , , , ,2019
50300001,503000,1,1,7,68,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2019
50300002,503000,1,2,7,64,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2019
50320001,503200,1,1,5,47,1,1,3,1, , , , , ,1,2,3, , ,3, , ,2019
50320002,503200,1,2,6,52,1,1,3,1, , , , , ,1,15,3, , ,3, , ,2019
50320003,503200,1,1,2,19,1,1,3,1, , , , , ,1,15,3, , ,3, , ,2019
50320004,503200,1,1,8,79,1,0, , , , , , , ,2, , , , , , , ,2019
50320005,503200,1,2,8,72,1,0, , , , , , , ,2, , , , , , , ,2019
50330001,503300,1,1,6,56,1,1,3,2, , , , , ,2, ,3, , ,3, , ,2019
50340001,503400,1,1,6,54,1,1,1,1, , , , , ,1,23,3, , ,3, , ,2019
50340002,503400,1,2,6,50,1,1,1,1, , , , , ,1,1,3, , ,3, , ,2019
50340003,503400,1,1,3,25,1,1,1,1, , , , , ,1,15,3, , ,3, , ,2019
50340004,503400,1,2,3,24,1,1,1,1, , , , , ,1,15,3, , ,3, , ,2019
50350001,503500,1,1,6,56,1,1,3,1, , , , , ,1,2,3, , ,3, , ,2019
50350002,503500,1,2,6,52,1,1,3,1, , , , , ,1,2,3, , ,3, , ,2019
50350003,503500,1,2,3,25,1,1,2,1, , , , , ,1,2,3, , ,3, , ,2019
50350004,503500,1,2,3,23,1,1,2,1, , , , , ,1,2,3, , ,3, , ,2019
50360001,503600,1,1,6,55,1,1,2,1, , , , , ,2, ,3, , ,3, , ,2019
50360002,503600,1,2,6,52,1,1,3,1, , , , , ,2, ,3, , ,3, , ,2019
50360003,503600,1,1,3,24,1,1,3,1, , , , , ,1,2,3, , ,3, , ,2019
50360004,503600,1,1,3,22,1,1,2,3, ,1, ,1,1,1,2,3, , ,3, , ,2019
50380001,503800,1,1,6,51,1,1,2,1, , , , , ,1,2,3, , ,3, , ,2019
50380002,503800,1,2,2,16,1,1,2,1, , , , , ,1,15,3, , ,3, , ,2019
50390001,503900,1,2,4,38,1,1,1,1, , , , , ,1,15,3, , ,3, , ,2019
50390002,503900,1,1,5,41,1,1,2,1, , , , , ,1,2,3, , ,3, , ,2019
50400001,504000,1,1,5,49,1,1,3,1, , , , , ,1,15,3, , ,3, , ,2019
50400002,504000,1,2,5,44,1,1,3,1, , , , , ,1,15,3, , ,3, , ,2019
50400003,504000,1,1,2,14,1,1,3,1, , , , , ,1,2,3, , ,3, , ,2019
50400004,504000,1,1,2,11,1,1,3,1, , , , , ,1,2,3, , ,3, , ,2019
50410001,504100,1,1,5,44,1,1,3,1,1, ,2, , ,1,2,3, , ,3, , ,2019
50410002,504100,1,2,5,40,1,1,3,1, , , , , ,1,16, , , , , , ,2019
50410003,504100,1,1,2,13,1,1,3,1, , , , , ,1,23, , , , , , ,2019
50410004,504100,1,2,2,11,1,1,3,3, , , , , ,2, , , , , , , ,2019
50420002,504200,1,1,4,31,1,1,3,1, , , , , ,1,23,3, , ,3, , ,2019
50430001,504300,1,1,6,58,1,1,1,2, , , , , ,1,23,3, , ,3, , ,2019
50430002,504300,1,2,6,56,1,1,1,2, , , , , ,1,23,3, , ,3, , ,2019
50430003,504300,1,1,4,30,1,1,1,1, , , , , ,1,23,3, , ,3, , ,2019
50430004,504300,1,1,4,32,1,1,1,1, , , , , ,1,2,3, , ,3, , ,2019
50440001,504400,1,2,5,47,1,1,2,1, , , , , ,1,2,3, , ,3, , ,2019
50440003,504400,1,2,3,20,1,1,2,1, , , , , ,1,2,3, , ,3, , ,2019
50440004,504400,1,1,2,18,1,1,2,1, , , , , ,1,2,3, , ,3, , ,2019
50450001,504500,1,1,7,62,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2019
50450002,504500,1,2,6,57,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2019
50460001,504600,1,1,5,40,1,1,3,1, , , , , ,1,2,3, , ,3, , ,2019
50460002,504600,1,2,5,40,1,1,3,1, , , , , ,1,2,3, , ,3, , ,2019
50470001,504700,1,1,7,63,1,1,2,1, , , , , ,2, , , , , , , ,2019
50470002,504700,1,2,6,59,1,1,2,1, , , , , ,2, , , , , , , ,2019
50470004,504700,1,1,4,32,1,1,2,1, , , , , ,1,15,3, , ,3, , ,2019
50490001,504900,1,1,7,60,1,1,2,1, , , , , ,2, , , , , , , ,2019
50490002,504900,1,2,7,60,1,1,2,1, , , , , ,2, , , , , , , ,2019
50490003,504900,1,1,4,32,1,1,2,1, , , , , ,1,15,3, , ,3, , ,2019
50490004,504900,1,2,4,31,1,1,2,1, , , , , ,1,15,3, , ,3, , ,2019
50490005,504900,1,2,7,65,1,1,2,1, , , , , ,2, , , , , , , ,2019
50500001,505000,1,2,7,65,1,1,2,1, , , , , ,2, , , , , , , ,2019
50500002,505000,1,1,4,39,1,1,2,1, , , , , ,2, ,3, , ,3, , ,2019
50500003,505000,1,2,4,33,1,1,2,1, , , , , ,1,15,3, , ,3, , ,2019
50510001,505100,1,1,8,70,1,1,2,1, , , , , ,2, ,1,3, ,1,3, ,2019
50510002,505100,1,2,7,61,1,1,2,1, , , , , ,1,12,1,3, ,1,3, ,2019
50520001,505200,1,1,7,63,1,1,1,1, , , , , ,2, , , , , , , ,2019
50530002,505300,1,1,8,77,1,0, , , , , , , ,2, , , , , , , ,2019
50530003,505300,1,2,8,78,2, , , , , , , , ,2, , , , , , , ,2019
50540004,505400,1,1,3,28,1,1,1,1, , , , , ,1,15,3, , ,3, , ,2019
50550001,505500,1,1,8,71,1,0, , , , , , , ,2, , , , , , , ,2019
50550002,505500,1,2,8,70,1,1,4,1, , , , , ,2, , , , , , , ,2019
50550003,505500,1,1,5,41,1,1,3,2, , , , , ,2, ,3, , ,3, , ,2019
50560002,505600,1,2,8,73,1,0, , , , , , , ,2, , , , , , , ,2019
50570002,505700,1,2,5,45,1,1,1,2, , , , , ,1,23,3, , ,3, , ,2019
50580002,505800,1,2,6,53,1,1,1,1, , , , , ,1,23,3, , ,3, , ,2019
50590002,505900,1,2,6,51,1,1,1,1, , , , , ,1,23,3, , ,3, , ,2019
50600001,506000,1,1,8,72,1,1,4,1, , , , , ,1,23, , , , , , ,2019
50620002,506200,1,2,8,70,1,1,3,1, , , , , ,2, , , , , , , ,2019
50630001,506300,1,2,7,67,1,1,3,2, , , , , ,2, , , , , , , ,2019
50640002,506400,1,2,6,55,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2019
50660001,506600,1,1,8,70,1,1,2,1, , , , , ,2, , , , , , , ,2019
50660002,506600,1,2,7,69,1,1,2,1, , , , , ,2, , , , , , , ,2019
50670001,506700,1,1,8,77,1,0, , , , , , , ,2, , , , , , , ,2019
50670002,506700,1,2,7,69,1,1,1,1, , , , , ,2, , , , , , , ,2019
50680001,506800,1,1,7,68,1,1,1,1, , , , , ,2, ,1, , ,1, , ,2019
50680002,506800,1,2,7,64,1,0, , , , , , , ,2, , , , , , , ,2019
50690002,506900,1,2,8,82,1,0, , , , , , , ,2, , , , , , , ,2019
50700001,507000,1,1,8,74,1,1,1,1, , , , , ,2, , , , , , , ,2019
50700002,507000,1,2,7,65,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2019
50720001,507200,1,2,8,81,1,0, , , , , , , ,2, , , , , , , ,2019
50750001,507500,1,1,6,56,1,1,1,1, , , , , ,1,16, , , , , , ,2019
50750002,507500,1,2,6,54,1,1,3,1, , , , , ,1,16, , , , , , ,2019
50750003,507500,1,2,3,29,1,1,3,1, , , , , ,1,1,4,3, ,3,3, ,2019
50750004,507500,1,2,3,25,1,1,1,2, , , , , ,1,2, , , , , , ,2019
50770001,507700,1,1,5,42,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2019
50770002,507700,1,2,4,39,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2019
50770003,507700,1,1,2,16,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2019
50780001,507800,1,1,6,50,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2019
50780002,507800,1,2,5,46,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2019
50780003,507800,1,1,3,20,1,1,1,1, , , , , ,1,12,3,2, ,3,3, ,2019
50780004,507800,1,1,2,18,1,1,1,1, , , , , ,1,12,3, , ,3, , ,2019
50790002,507900,1,2,7,63,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2019
50800001,508000,1,1,6,56,1,1,3,1, , , , , ,2, ,3, , ,3, , ,2019
50800002,508000,1,2,6,53,1,1,3,1, , , , , ,2, ,3, , ,3, , ,2019
50800003,508000,1,2,3,23,1,1,3,1, , , , , ,1,12,3, , ,3, , ,2019
50800004,508000,1,2,2,19,1,1,3,1, , , , , ,1,12,3, , ,3, , ,2019
50810001,508100,1,1,6,58,1,1,1,1, , , , , ,1,12,3, , ,3, , ,2019
50810002,508100,1,2,5,41,1,1,1,1, , , , , ,1,12,3, , ,3, , ,2019
50810003,508100,1,2,2,11,1,1,2,1, , , , , ,1,12,3, , ,3, , ,2019
50820001,508200,1,1,7,60,1,1,2,1, , , , , ,1,12,3, , ,3, , ,2019
50830001,508300,1,1,7,66,1,0, , , , , , , ,2, , , , , , , ,2019
50840001,508400,1,2,7,66,1,0, , , , , , , ,2, , , , , , , ,2019
50850001,508500,1,1,6,51,1,1,3,1, , , , , ,1,16,3, , ,3, , ,2019
50860001,508600,1,1,6,57,1,1,3,2, , , , , ,1,12,3, , ,3, , ,2019
50870001,508700,1,2,6,58,1,0, , , , , , , ,2, , , , , , , ,2019
50880001,508800,1,1,8,77,1,0, , , , , , , ,2, , , , , , , ,2019
50880002,508800,1,1,4,37,1,1,2,1, , , , , ,1,12,3, , ,3, , ,2019
50890001,508900,1,1,5,47,1,1,3,2, , , , , ,1,12,3, , ,3, , ,2019
50900001,509000,1,1,6,53,1,1,2,1, , , , , ,1,16,3, , ,3, , ,2019
50910001,509100,1,1,5,49,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2019
50910002,509100,1,2,5,41,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2019
50930001,509300,1,1,7,63,1,1,3,1, , , , , ,2, ,2, , ,3, , ,2019
50930002,509300,1,2,6,59,1,1,3,1, , , , , ,2, , , , , , , ,2019
50940001,509400,1,1,6,59,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2019
50940002,509400,1,2,6,54,1,1,3,1, , , , , ,2, , , , , , , ,2019
50950001,509500,1,1,8,71,1,1,2,1, , , , , ,2, ,2,3, ,3,3, ,2019
50950002,509500,1,2,7,68,1,1,2,1, , , , , ,2, , , , , , , ,2019
50960001,509600,1,1,8,83,1,1,2,1, , , , , ,2, , , , , , , ,2019
50960002,509600,1,2,8,81,1,1,2,1, , , , , ,2, , , , , , , ,2019
50970003,509700,1,1,5,43,1,1,1,1, , , , , ,2, ,3,2, ,3,3, ,2019
50970005,509700,1,2,5,41,1,1,2,1, , , , , ,2, ,3, , ,3, , ,2019
50980001,509800,1,2,7,68,1,1,3,1, , , , , ,2, , , , , , , ,2019
50990001,509900,1,1,5,49,1,1,1,1, , , , , ,2, ,2,3, ,3,3, ,2019
50990002,509900,1,2,5,46,1,1,1,1, , , , , ,1,16,3, , ,3, , ,2019
50990003,509900,1,2,2,15,1,1,1,1, , , , , ,1,15, , , , , , ,2019
51010001,510100,1,1,5,49,1,1,3,1, , , , , ,1,2,3,2, ,3,3, ,2019
51020001,510200,1,1,6,51,1,1,1,1, , , , , ,1,2,3, , ,3, , ,2019
51020002,510200,1,2,5,47,1,1,1,1, , , , , ,1,2,3, , ,3, , ,2019
51020003,510200,1,2,2,18,1,1,1,1, , , , , ,1,2,3, , ,3, , ,2019
51020004,510200,1,2,2,18,1,1,1,1, , , , , ,1,2,3, , ,3, , ,2019
51020005,510200,1,1,2,16,1,1,1,1, , , , , ,1,2,3, , ,3, , ,2019
51030001,510300,1,2,6,55,1,1,3,1, , , , , ,1,12, , , , , , ,2019
51030002,510300,1,2,3,29,1,1,3,1, , , , , ,1,1,3,4, ,3,3, ,2019
51030003,510300,1,1,3,27,1,1,3,1, , , , , ,1,2,4,3, ,3,3, ,2019
51040001,510400,1,1,6,50,1,1,1,1, , , , , ,1,2,2,3, ,3,3, ,2019
51040002,510400,1,2,5,48,1,1,1,1, , , , , ,1,16,3,2, ,3,3, ,2019
51040003,510400,1,1,2,19,1,1,1,1, , , , , ,1,2,3,4,2,3,3,3,2019
51040004,510400,1,2,2,17,1,1,1,1, , , , , ,1,23,3, , ,3, , ,2019
51050001,510500,1,1,5,49,1,1,1,1, , , , , ,1,2,4, , ,3, , ,2019
51070001,510700,1,1,5,47,1,1,1,1, , , , , ,2, ,3,2, ,3,3, ,2019
51070002,510700,1,2,5,46,1,1,1,3, , , , , ,2, ,3, , ,3, , ,2019
51070003,510700,1,2,2,17,1,1,2,3, , , , , ,2, ,3,2, ,3,3, ,2019
51070004,510700,1,2,2,14,1,1,1,2, , , , , ,2, ,3,2, ,3,3, ,2019
51080003,510800,1,1,2,17,1,1,1,1, , , , , ,1,3,3, , ,3, , ,2019
51110002,511100,1,2,5,49,1,1,2,1, , , , , ,1,2,3, , ,3, , ,2019
51120002,511200,1,2,5,44,1,1,1,1, , , , , ,1,15,3, , ,3, , ,2019
51140001,511400,1,1,5,40,1,1,2,1, , , , , ,1,2,3, , ,3, , ,2019
51150002,511500,1,2,7,61,1,1,2,1, , , , , ,2, ,3, , ,3, , ,2019
51160002,511600,1,2,5,41,1,1,2,1, , , , , ,1,2,3, , ,3, , ,2019
51170001,511700,1,2,6,55,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2019
51170002,511700,1,1,3,29,1,1,1,1, , , , , ,1,15,3, , ,3, , ,2019
51170003,511700,1,1,7,60,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2019
51170004,511700,1,2,3,27,1,1,2,1, , , , , ,1,15,3,2, ,3,3, ,2019
51180002,511800,1,2,4,36,1,1,1,6, , , , , ,1,15,3, , ,3, , ,2019
51190001,511900,1,2,6,51,1,1,3,1, , , , , ,1,2,3, , ,3, , ,2019
51190002,511900,1,1,6,54,1,1,3,1, , , , , ,1,2,3, , ,3, , ,2019
51190003,511900,1,1,3,21,1,1,3,3, , , , , ,1,15,3, , ,3, , ,2019
51190004,511900,1,2,3,23,1,1,3,1, , , , , ,1,15,3, , ,3, , ,2019
51200001,512000,1,1,6,58,1,1,1,1, , , , , ,1,2,3, , ,3, , ,2019
51200002,512000,1,2,6,51,1,1,1,1, , , , , ,1,2,3, , ,3, , ,2019
51200003,512000,1,1,3,28,1,1,1,1, , , , , ,1,2,3, , ,3, , ,2019
51200004,512000,1,1,3,23,1,1,1,1, , , , , ,1,2,3, , ,3, , ,2019
51220002,512200,1,2,4,37,1,1,2,1, , , , , ,1,2,3, , ,3, , ,2019
51230001,512300,1,1,7,62,1,1,1,1, , , , , ,1,15,3, , ,3, , ,2019
51230002,512300,1,2,6,58,1,1,2,2, , , , , ,1,15,3, , ,3, , ,2019
51230003,512300,1,2,4,34,1,1,1,1, , , , , ,1,15,3, , ,3, , ,2019
51230004,512300,1,1,4,32,1,1,1,1, , , , , ,1,15,3, , ,3, , ,2019
51230005,512300,1,2,8,99,2, , , , , , , , ,2, , , , , , , ,2019
51260001,512600,1,1,8,72,1,1,2,1, , , , , ,2, , , , , , , ,2019
51260002,512600,1,2,8,70,1,1,2,1, , , , , ,2, , , , , , , ,2019
51310001,513100,1,1,7,67,1,1,2,1, , , , , ,2, ,3, , ,3, , ,2019
51320001,513200,1,1,8,71,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2019
51330003,513300,1,1,5,41,1,1,3,1, , ,4,2,3,1,23,3,2, ,3,3, ,2019
51340001,513400,1,2,7,61,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2019
51350001,513500,1,1,7,63,1,1,2,1, , , , , ,2, ,3, , ,3, , ,2019
51360003,513600,1,2,3,29,1,1,2,1, , , , , ,1,2,3, , ,3, , ,2019
51370002,513700,1,2,7,69,1,0, , , , , , , ,2, , , , , , , ,2019
51380002,513800,1,2,5,42,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2019
51390001,513900,1,1,8,82,1,0, , , , , , , ,2, , , , , , , ,2019
51400001,514000,1,2,8,71,1,1,2,2, , , , , ,2, , , , , , , ,2019
51410001,514100,1,1,5,48,1,1,1,1, , , , , ,1,23,3, , ,3, , ,2019
51420002,514200,1,2,7,68,1,1,2,2, , , , , ,2, , , , , , , ,2019
51430002,514300,1,2,8,75,1,1,1,2, , , , , ,2, , , , , , , ,2019
51440001,514400,1,2,8,79,1,1,2,1, , , , , ,2, , , , , , , ,2019
51450002,514500,1,2,7,69,1,1,3,1, , , , , ,2, , , , , , , ,2019
51460002,514600,1,2,4,35,1,1,1,2, ,2,1,2, ,1,2,3, , ,3, , ,2019
51480002,514800,1,2,4,39,1,1,1,1, , , , , ,1,12,3, , ,3, , ,2019
51490001,514900,1,1,8,70,1,1,2,2, , , , , ,2, , , , , , , ,2019
51500001,515000,1,1,8,78,1,0, , , , , , , ,2, , , , , , , ,2019
51510002,515100,1,2,6,57,1,1,1,2, , , , , ,2, ,3, , ,3, , ,2019
51520002,515200,1,2,7,61,1,1,1,2, , , , , ,2, ,3, , ,3, , ,2019
51530001,515300,1,1,7,66,1,1,1,1, , , , , ,1,12,3, , ,3, , ,2019
51540001,515400,1,1,6,54,1,1,2,1,1, , ,1,1,2, ,3,2, ,3,3, ,2019
51560002,515600,1,2,8,71,1,0, , , , , , , ,2, , , , , , , ,2019
51570002,515700,1,2,7,68,1,1,1,1, , , , , ,2, , , , , , , ,2019
51580002,515800,1,2,8,83,1,1,2,1, , , , , ,2, , , , , , , ,2019
51590002,515900,1,2,7,64,1,1,3,2, , , , , ,1,23, , , , , , ,2019
51600002,516000,1,2,8,72,1,1,1,1, , , , , ,2, , , , , , , ,2019
51630001,516300,1,1,7,62,1,1,1,1, , , , , ,2, , , , , , , ,2019
51630002,516300,1,1,3,26,1,1,1,1,2, , , , ,1,2,3, , ,3, , ,2019
51640001,516400,1,1,5,49,1,1,1,1, , , , , ,1,16,3, , ,3, , ,2019
51640002,516400,1,2,5,44,1,1,1,1, , , , , ,1,16,3, , ,3, , ,2019
51640003,516400,1,1,3,22,1,1,1,1, , , , , ,1,1,3, , ,3, , ,2019
51640004,516400,1,1,2,18,1,1,1,1, , , , , ,1,16,3, , ,3, , ,2019
51660001,516600,1,1,8,75,1,1,1,1, , , , , ,2, ,1, , ,1, , ,2019
51660002,516600,1,2,8,71,1,0, , , , , , , ,2, , , , , , , ,2019
51670001,516700,1,2,8,70,1,0, , , , , , , ,2, , , , , , , ,2019
51690001,516900,1,2,6,56,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2019
51700001,517000,1,1,7,61,1,1,2,1, , , , , ,2, ,3, , ,3, , ,2019
51700002,517000,1,2,6,59,1,1,1,6, , , , , ,2, ,3, , ,3, , ,2019
51700003,517000,1,1,4,34,1,1,1,1, , , , , ,1,16,1,3, ,1,3, ,2019
51700004,517000,1,1,3,29,1,1,3,3,2, , , ,1,1,1,3, , ,3, , ,2019
51700005,517000,1,2,8,83,1,0, , , , , , , ,2, , , , , , , ,2019
51710002,517100,1,2,4,37,1,1,2,1, , , ,3, ,1,2, , , , , , ,2019
51730001,517300,1,1,6,51,1,1,1,1, , , , , ,2, ,4, , ,3, , ,2019
51730002,517300,1,2,6,51,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2019
51750001,517500,1,1,7,61,1,1,2,1, , , , , ,2, , , , , , , ,2019
51750002,517500,1,2,7,60,1,1,2,1, , , , , ,2, ,4, , ,3, , ,2019
51770001,517700,1,1,8,78,1,0, , , , , , , ,2, , , , , , , ,2019
51770002,517700,1,2,8,77,1,0, , , , , , , ,2, , , , , , , ,2019
51780001,517800,1,1,7,61,1,1,1,1, , , , , ,2, ,1,3, ,1,3, ,2019
51790001,517900,1,1,6,58,1,1,2,1, , , , , ,2, ,4, , ,3, , ,2019
51790002,517900,1,2,6,56,1,1,2,1, , , , , ,2, ,3, , ,3, , ,2019
