pid,hid,area_siz,gender,age_gr,age,mob_use,mob_num,mob_csp,mob_dev,c01_gr,c02_gr,c03_gr,c04_gr,c05_gr,sns_use,freq_sns1,news_med1,news_med2,news_med3,news_plat1,news_plat2,news_plat3,year
24630001,246300,1,1,8,77,2,0, , , , , , , ,2, , , , , , , ,2018
24630002,246300,1,1,5,47,1,1,1,1, , , , ,3,2, , , , , , , ,2018
24650001,246500,1,1,7,60,1,1,1,1, , , , , ,2, ,2, , ,3, , ,2018
24650002,246500,1,2,6,59,1,1,1,1, , , , , ,2, , , , , , , ,2018
24650003,246500,1,1,4,32,1,1,1,3, , , , ,5,1,1, , , , , , ,2018
24650004,246500,1,2,3,29,1,1,1,1, , , , , ,1,15, , , , , , ,2018
24650005,246500,1,2,3,22,1,1,1,2, , , , , ,1,1, , , , , , ,2018
24660001,246600,1,1,5,49,1,1,1,1, , , , , ,1,15,2, , ,2, , ,2018
24660002,246600,1,2,6,52,1,1,1,2, , , , , ,1,1, , , , , , ,2018
24660003,246600,1,1,2,18,1,1,1,1, , , ,1, ,1,3, , , , , , ,2018
24660004,246600,1,2,2,14,1,1,1,1, , , , , ,2, , , , , , , ,2018
24680001,246800,1,2,8,83,2,0, , , , , , , ,2, , , , , , , ,2018
24680002,246800,1,1,7,62,1,1,3,1, , , , , ,2, , , , , , , ,2018
24690001,246900,1,1,7,64,1,1,1,1, , , , , ,2, , , , , , , ,2018
24690002,246900,1,2,6,59,1,1,1,1, , , , , ,2, , , , , , , ,2018
24700002,247000,1,2,4,39,1,1,1,1, , , ,1,1,2, , , , , , , ,2018
24700003,247000,1,1,2,12,1,1,3,1, , , ,1,1,2, , , , , , , ,2018
24700004,247000,1,1,1,9,1,1,3,1, , , ,1,1,2, , , , , , , ,2018
24710001,247100,1,1,6,50,1,1,1,1, , , , , ,2, , , , , , , ,2018
24710002,247100,1,2,5,47,1,1,1,1, , , , , ,2, , , , , , , ,2018
24710004,247100,1,2,2,12,1,1,2,2, , , , , ,2, , , , , , , ,2018
24710005,247100,1,2,2,11,1,1,2,2, , , , , ,2, , , , , , , ,2018
24730002,247300,1,2,5,42,1,1,1,1, ,1, ,1,1,2, , , , , , , ,2018
24730003,247300,1,1,2,16,1,1,1,1, , , ,1,1,2, , , , , , , ,2018
24730004,247300,1,1,2,11,1,1,1,1, , , , ,1,2, , , , , , , ,2018
24740001,247400,1,1,5,43,1,1,1,1, ,1,1,1,1,2, , , , , , , ,2018
24740002,247400,1,2,5,40,1,1,3,1, ,1, ,1,1,2, , , , , , , ,2018
24740003,247400,1,2,2,10,1,1,1,1, , , ,1, ,2, , , , , , , ,2018
24750001,247500,1,2,5,45,1,1,3,2, ,1, ,3,3,2, , , , , , , ,2018
24750002,247500,1,1,5,44,1,1,1,1, ,1, ,1,1,2, , , , , , , ,2018
24750003,247500,1,1,2,12,1,1,2,2, , , , ,1,2, , , , , , , ,2018
24750004,247500,1,2,1,7,1,1,1,1, , , ,1,1,2, , , , , , , ,2018
24770001,247700,1,1,6,53,1,1,1,1, ,1, ,1,1,2, , , , , , , ,2018
24770002,247700,1,2,5,49,1,1,1,1, , , ,1,1,2, , , , , , , ,2018
24770003,247700,1,2,2,19,1,1,1,3,1, , ,1,1,1,12, , , , , , ,2018
24780001,247800,1,1,5,46,1,1,2,2, , ,1,1,1,2, , , , , , , ,2018
24780002,247800,1,2,5,42,1,1,2,2, , ,1,1,1,1,12, , , , , , ,2018
24780003,247800,1,2,2,14,1,1,3,1, , , ,1,1,2, , , , , , , ,2018
24780004,247800,1,2,2,12,1,1,1,1, , , ,1,1,2, , , , , , , ,2018
24790001,247900,1,2,8,74,1,0, , , , , , , ,2, , , , , , , ,2018
24810001,248100,1,1,4,38,1,1,2,1, , , , , ,1,2,3, , ,3, , ,2018
24820001,248200,1,1,6,59,1,1,3,1, , , , , ,2, , , , , , , ,2018
24830001,248300,1,1,5,46,1,1,3,2, , , , , ,1,2,3, , ,3, , ,2018
24830002,248300,1,2,5,44,1,1,3,2, , , , , ,2, ,2, , ,3, , ,2018
24830003,248300,1,2,3,20,1,1,3,2, , , ,3, ,1,1,4,2,1,3,3,1,2018
24830004,248300,1,2,2,18,1,1,3,2, , ,8,3, ,1,1,4,3, ,3,4, ,2018
24840001,248400,1,1,8,72,1,0, , , , , , , ,2, , , , , , , ,2018
24840002,248400,1,2,7,69,1,0, , , , , , , ,2, , , , , , , ,2018
24840101,248401,1,1,5,41,1,1,1,1, , , , , ,1,12,3, , ,3, , ,2018
24840102,248401,1,2,5,41,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2018
24840103,248401,1,2,2,12,1,1,1,1, , , , , ,1,2,3, , ,3, , ,2018
24840104,248401,1,2,1,7,2,0, , , , , , , ,2, , , , , , , ,2018
24840105,248401,1,2,1,6,2,0, , , , , , , ,2, , , , , , , ,2018
24850001,248500,1,1,6,58,1,1,3,1, , , , , ,1,12,3, , ,3, , ,2018
24850002,248500,1,2,6,57,1,1,3,1, , , , , ,1,12,3, , ,3, , ,2018
24860001,248600,1,1,5,48,1,1,1,3, , , , , ,2, ,2,4,3,3,3,4,2018
24860002,248600,1,2,5,45,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2018
24860003,248600,1,2,2,19,1,1,1,3, , , , , ,1,2,3, , ,3, , ,2018
24860004,248600,1,1,2,11,2,0, , , , , , , ,2, , , , , , , ,2018
24890001,248900,1,1,7,66,1,1,3,2, , , , , ,1,2,4,2, ,3,2, ,2018
24890002,248900,1,2,7,67,1,1,1,1, , , , , ,2, ,4, , ,3, , ,2018
24890003,248900,1,1,3,28,1,1,2,3, , , , , ,1,2,4,2, ,3,3, ,2018
24910001,249100,1,1,7,61,1,1,3,1, , , , , ,2, ,3, , ,3, , ,2018
24910002,249100,1,2,3,29,1,1,2,3, , , , , ,1,2,4, , ,3, , ,2018
24920001,249200,1,1,8,78,1,1,3,2, , , , , ,2, , , , , , , ,2018
24920002,249200,1,2,8,86,1,0, , , , , , , ,2, , , , , , , ,2018
24930003,249300,1,1,3,22,1,1,1,1, , , , , ,1,2, , , , , , ,2018
24930004,249300,1,2,8,83,1,1,1,1, , , , , ,2, , , , , , , ,2018
24940003,249400,1,1,3,28,1,1,3,3, , , , , ,1,15, , , , , , ,2018
24950001,249500,1,1,6,57,1,1,1,2, , , , , ,2, , , , , , , ,2018
24950002,249500,1,2,6,55,1,1,2,1, , , , , ,2, ,4, , ,3, , ,2018
24980001,249800,1,2,8,87,1,0, , , , , , , ,2, , , , , , , ,2018
24990001,249900,1,2,8,84,1,0, , , , , , , ,2, , , , , , , ,2018
25000001,250000,1,1,5,47,1,1,2,1, , , , , ,1,12,3, , ,3, , ,2018
25000002,250000,1,2,8,74,1,0, , , , , , , ,2, , , , , , , ,2018
25010001,250100,1,1,6,51,1,1,1,1, , , , , ,2, ,3,2, ,3,3, ,2018
25010002,250100,1,2,6,50,1,1,2,1, , , , , ,2, ,3, , ,3, , ,2018
25010003,250100,1,1,8,87,2,0, , , , , , , ,2, , , , , , , ,2018
25010004,250100,1,2,3,22,1,1,2,1, , , ,1, ,1,2,3,2, ,3,3, ,2018
25010005,250100,1,1,2,16,1,1,2,1, , , , , ,1,12,3,2, ,3,3, ,2018
25020001,250200,1,1,8,70,1,0, , , , , , , ,2, , , , , , , ,2018
25020002,250200,1,2,7,65,1,0, , , , , , , ,2, , , , , , , ,2018
25020101,250201,1,1,4,37,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2018
25020102,250201,1,2,4,34,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2018
25030001,250300,1,1,8,79,1,0, , , , , , , ,2, , , , , , , ,2018
25030002,250300,1,2,8,71,2,0, , , , , , , ,2, , , , , , , ,2018
25040001,250400,1,1,7,69,1,0, , , , , , , ,2, , , , , , , ,2018
25040002,250400,1,2,7,69,1,0, , , , , , , ,2, , , , , , , ,2018
25050001,250500,1,2,8,80,2,0, , , , , , , ,2, , , , , , , ,2018
25060001,250600,1,2,5,48,1,1,3,2, , , , , ,2, , , , , , , ,2018
25060002,250600,1,2,3,22,1,1,3,3, , , , , ,1,15, , , , , , ,2018
25070001,250700,1,1,6,57,1,1,2,1, , , , , ,2, ,4,3,2,3,4,3,2018
25070002,250700,1,2,6,56,1,1,2,6, , , ,3, ,2, ,4,2, ,3,3, ,2018
25070003,250700,1,2,3,26,1,1,1,3, , , ,3, ,2, ,4,3,2,3,4,3,2018
25070004,250700,1,2,3,22,1,1,2,2, , , ,3, ,1,2,4,2,3,3,3,4,2018
25080001,250800,1,1,6,52,1,1,1,1, , , , , ,2, , , , , , , ,2018
25080002,250800,1,2,6,52,1,1,3,1, , , , , ,2, , , , , , , ,2018
25080003,250800,1,2,3,25,1,1,1,1, , , , , ,1,1,4, , ,3, , ,2018
25090002,250900,1,2,6,50,1,1,3,1, , , ,2, ,1,2,3, , ,3, , ,2018
25100001,251000,1,1,4,38,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2018
25100002,251000,1,2,4,38,1,1,1,1, , , , , ,1,12,3, , ,3, , ,2018
25100003,251000,1,2,2,17,1,1,1,1, , , , , ,1,2, , , , , , ,2018
25100004,251000,1,1,2,15,1,1,1,1, , , , , ,2, , , , , , , ,2018
25100005,251000,1,2,2,13,1,1,1,1, , , , , ,1,2, , , , , , ,2018
25110001,251100,1,1,6,56,1,1,1,1, , , , , ,1,16,2,3, ,3,3, ,2018
25110002,251100,1,2,6,56,1,1,2,1, , , , , ,1,16,2, , ,3, , ,2018
25120001,251200,1,1,5,48,1,1,3,1, , , , , ,1,17,3, , ,3, , ,2018
25130001,251300,1,1,8,76,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2018
25150001,251500,1,2,5,47,1,1,2,2, , , , , ,1,16,3, , ,3, , ,2018
25150002,251500,1,1,3,20,1,1,3,3, , , , ,2,1,2,3, , ,3, , ,2018
25150003,251500,1,1,2,18,1,0, , , , , , , ,1,2, , , , , , ,2018
25160002,251600,1,2,6,51,1,1,3,2, ,3,2, , ,1,2,4, , ,3, , ,2018
25170001,251700,1,1,6,52,1,1,1,1, , , , , ,1,2,4, , ,3, , ,2018
25180001,251800,1,1,6,50,1,1,1,1, , ,1, , ,2, ,3, , ,3, , ,2018
25180002,251800,1,2,5,48,1,1,1,1, , ,1, , ,2, ,4, , ,3, , ,2018
25180003,251800,1,1,3,23,1,1,2,2, , , , , ,1,1,3, , ,3, , ,2018
25180004,251800,1,2,3,20,1,1,3,2, , , ,1, ,2, ,3, , ,3, , ,2018
25190002,251900,1,2,5,48,1,1,1,1, , , , , ,2, , , , , , , ,2018
25200001,252000,1,1,5,45,1,1,1,1, , , , , ,2, ,1, , ,1, , ,2018
25200002,252000,1,2,5,43,1,1,1,1, , , , , ,1,12,4, , ,3, , ,2018
25200003,252000,1,2,2,18,1,1,1,3, , , , , ,1,15,3, , ,3, , ,2018
25200004,252000,1,2,2,15,1,1,1,1, , , , , ,1,2, , , , , , ,2018
25210001,252100,1,1,5,49,1,1,3,1, , , , , ,2, ,4, , ,3, , ,2018
25210002,252100,1,2,5,46,1,1,3,1, , , , , ,2, ,4, , ,3, , ,2018
25210003,252100,1,2,2,15,1,1,3,3, , , , , ,2, , , , , , , ,2018
25210004,252100,1,1,2,18,1,1,3,2, , , , , ,2, ,4, , ,3, , ,2018
25220001,252200,1,1,6,52,1,1,1,7, , , , , ,2, ,3, , ,3, , ,2018
25220002,252200,1,2,5,49,1,1,2,1, , , , , ,2, ,3, , ,3, , ,2018
25230001,252300,1,1,5,49,1,1,1,1, , , , , ,1,2, , , , , , ,2018
25230002,252300,1,2,5,45,1,1,1,1, , , , , ,2, ,4, , ,3, , ,2018
25230003,252300,1,2,3,24,1,1,1,3,1,1, ,1,1,1,15,4,3, ,3,3, ,2018
25240001,252400,1,1,4,38,1,1,3,1,1,1, ,1, ,1,2,3, , ,3, , ,2018
25240002,252400,1,2,4,37,1,1,3,1, ,1,1, , ,1,12,4, , ,3, , ,2018
25240003,252400,1,2,2,12,1,1,3,1, , , , , ,2, , , , , , , ,2018
25240004,252400,1,1,1,9,1,1,3,1, , , , , ,2, , , , , , , ,2018
25250001,252500,1,1,5,47,1,1,3,1, , , , , ,1,16, , , , , , ,2018
25250002,252500,1,2,5,47,1,1,3,1, , , , , ,1,16, , , , , , ,2018
25250003,252500,1,1,2,18,1,1,3,3, , , , , ,1,2, , , , , , ,2018
25250004,252500,1,2,2,15,1,1,3,1, , , , , ,1,2, , , , , , ,2018
25260001,252600,1,1,6,53,1,1,2,1, , , , , ,2, ,1, , ,1, , ,2018
25260002,252600,1,2,5,49,1,1,2,2, , , , , ,2, , , , , , , ,2018
25260003,252600,1,1,3,24,1,1,2,3,1,1,1,1,1,1,15, , , , , , ,2018
25260004,252600,1,2,3,22,1,1,2,3, , , , , ,1,2, , , , , , ,2018
25260005,252600,1,2,3,20,1,1,1,3, , , , , ,2, ,3, , ,3, , ,2018
25270001,252700,1,1,6,51,1,1,2,1, ,1, , , ,1,12, , , , , , ,2018
25270002,252700,1,2,5,47,1,1,2,1, , , , , ,2, ,4, , ,4, , ,2018
25270003,252700,1,2,3,20,1,1,2,1, , , , , ,1,1,3, , ,3, , ,2018
25270004,252700,1,1,1,7,2,0, , , , , , , ,2, , , , , , , ,2018
25280001,252800,1,1,6,50,1,1,2,3, , , , , ,2, ,2,1, ,3,1, ,2018
25280002,252800,1,2,6,54,1,2,3,2, , , ,1, ,1,12,3,4, ,3,4, ,2018
25280003,252800,1,1,2,17,1,1,2,3, , , , , ,1,1, , , , , , ,2018
25290001,252900,1,1,8,82,1,1,2,1, , , , , ,2, , , , , , , ,2018
25290002,252900,1,2,8,77,1,0, , , , , , , ,2, , , , , , , ,2018
25300001,253000,1,2,6,56,1,1,1,1, , , , , ,2, , , , , , , ,2018
25300002,253000,1,2,3,29,1,1,1,1, , ,1,1, ,1,2,1,3, ,1,3, ,2018
25310001,253100,1,1,7,60,1,1,1,1, , , , , ,2, , , , , , , ,2018
25320001,253200,1,1,8,71,1,1,3,1, , , , , ,2, , , , , , , ,2018
25320002,253200,1,2,7,63,1,1,2,1, , , , , ,2, , , , , , , ,2018
25320003,253200,1,2,5,40,1,1,1,1, , , , , ,1,1,3, , ,3, , ,2018
25330001,253300,1,1,5,48,1,1,3,1, , , , , ,1,3,3, , ,3, , ,2018
25330002,253300,1,2,5,46,1,1,1,1, , ,1,1, ,2, , , , , , , ,2018
25330004,253300,1,1,8,76,1,1,3,2, , , , , ,2, , , , , , , ,2018
25330005,253300,1,2,8,72,1,0, , , , , , , ,2, , , , , , , ,2018
25340002,253400,1,2,5,46,1,1,2,1, , ,1, , ,2, , , , , , , ,2018
25350001,253500,1,1,4,39,1,1,3,2, , , ,1,2,1,12, , , , , , ,2018
25360001,253600,1,1,4,38,1,1,1,1,1, , ,8,1,1,2,4, , ,3, , ,2018
25370001,253700,1,1,6,55,1,1,3,2, , , , ,1,2, , , , , , , ,2018
25370002,253700,1,1,2,18,1,1,1,1,1, , ,2,1,1,16, , , , , , ,2018
25390001,253900,1,1,6,54,1,1,1,1, , , , , ,2, , , , , , , ,2018
25390002,253900,1,2,6,52,1,1,1,1, , , , , ,2, , , , , , , ,2018
25390003,253900,1,2,3,27,1,1,1,1, , , ,2, ,1,1, , , , , , ,2018
25390004,253900,1,1,3,23,1,1,1,1, , , , , ,2, , , , , , , ,2018
25400001,254000,1,1,7,63,1,1,1,1, , , , , ,2, , , , , , , ,2018
25400002,254000,1,2,6,58,1,1,3,1, , , , , ,2, , , , , , , ,2018
25410001,254100,1,1,7,61,1,1,1,1, , , , , ,1,1,2, , ,3, , ,2018
25410002,254100,1,2,6,57,1,1,1,1, , , , , ,2, , , , , , , ,2018
25420001,254200,1,1,6,54,1,1,3,1, , , , , ,2, , , , , , , ,2018
25420002,254200,1,2,6,50,1,1,1,2, , , , , ,2, , , , , , , ,2018
25420003,254200,1,1,2,19,1,1,1,3,3, , ,3, ,1,1, , , , , , ,2018
25430001,254300,1,1,7,66,1,1,3,1, , , , , ,1,1,1, , ,1, , ,2018
25430002,254300,1,2,7,68,1,1,3,1, , , , , ,1,1, , , , , , ,2018
25440002,254400,1,2,7,64,1,1,3,2, , , , , ,2, , , , , , , ,2018
25440005,254400,1,1,3,26,1,1,3,3, ,5, ,3, ,1,15, , , , , , ,2018
25460001,254600,1,2,6,59,1,1,1,1, , , , , ,2, , , , , , , ,2018
25460002,254600,1,2,4,33,1,1,1,1, , , , , ,2, , , , , , , ,2018
25470001,254700,1,1,5,46,1,1,1,3, , , , , ,1,1, , , , , , ,2018
25470002,254700,1,2,5,43,1,1,1,1, , , , , ,1,1, , , , , , ,2018
25470003,254700,1,2,2,16,1,1,1,1, , , , ,2,1,15, , , , , , ,2018
25470004,254700,1,2,2,13,1,1,1,1, , , , , ,2, , , , , , , ,2018
25480001,254800,1,2,3,29,1,1,3,1, , , , , ,1,1, , , , , , ,2018
25480002,254800,1,2,3,27,1,1,3,1, , , , , ,1,1, , , , , , ,2018
25490001,254900,1,1,6,53,1,1,3,1, , , , , ,1,2,3, , ,3, , ,2018
25490002,254900,1,2,6,52,1,1,3,2, , ,1, , ,1,3, , , , , , ,2018
25490003,254900,1,2,2,19,1,1,3,1, , , , , ,1,2, , , , , , ,2018
25500001,255000,1,2,5,49,1,1,2,2, , ,1, , ,2, , , , , , , ,2018
25500002,255000,1,1,3,23,1,1,2,1, , , , ,2,1,3,3, , ,3, , ,2018
25510001,255100,1,1,8,87,1,1,3,1, , , , , ,2, , , , , , , ,2018
25510002,255100,1,2,8,86,2,0, , , , , , , ,2, , , , , , , ,2018
25520001,255200,1,2,6,53,1,1,3,1, , , ,2, ,1,12, , , , , , ,2018
25530001,255300,1,1,5,45,1,1,3,1, , , , , ,2, , , , , , , ,2018
25530002,255300,1,2,5,47,1,1,3,1, , , , , ,1,12, , , , , , ,2018
25530003,255300,1,1,2,14,1,1,3,1, , , ,2,3,1,12, , , , , , ,2018
25550001,255500,1,1,6,51,1,1,2,1, , , , ,2,1,3,3,1, ,3,1, ,2018
25550002,255500,1,2,5,49,1,1,2,3, , , , , ,1,12,3, , ,3, , ,2018
25560001,255600,1,1,4,38,1,1,1,1, , , , , ,1,1, , , , , , ,2018
25570001,255700,1,1,6,56,1,1,3,1, , , , , ,1,2,1, , ,1, , ,2018
25570002,255700,1,2,5,46,1,1,3,1, , ,8, , ,1,2,3, , ,3, , ,2018
25570003,255700,1,1,2,17,1,1,3,1, , , , ,2,1,2,3, , ,3, , ,2018
25570004,255700,1,1,2,13,1,1,3,2, , , , ,3,1,2,3, , ,3, , ,2018
25580001,255800,1,2,4,39,1,1,3,2, , , , , ,1,16, , , , , , ,2018
25590001,255900,1,1,5,48,1,1,1,1, , , , , ,2, ,4,2,1,3,3,1,2018
25590002,255900,1,2,5,44,1,1,1,2, , , , , ,1,15,4,3,1,3,4,1,2018
25590003,255900,1,2,2,17,1,1,1,3, , , , , ,1,1,4, , ,3, , ,2018
25590004,255900,1,1,2,14,1,1,1,2, , , , , ,1,2, , , , , , ,2018
25610001,256100,1,1,7,61,1,1,1,1, , , , , ,1,1, , , , , , ,2018
25610002,256100,1,2,6,56,1,1,1,1, , , , , ,1,12, , , , , , ,2018
25610003,256100,1,1,4,34,1,1,1,1, , , ,3, ,1,2,3, , ,3, , ,2018
25610004,256100,1,1,3,29,1,1,1,1, , , , , ,1,2,4, , ,2, , ,2018
25620002,256200,1,1,5,42,1,1,3,1,1,1, ,1,1,2, ,3, , ,3, , ,2018
25640001,256400,1,1,6,50,1,2,2,3, , , ,2, ,1,2,4,2,1,3,3,1,2018
25640002,256400,1,2,5,47,1,1,2,3, , , , , ,1,16,4, , ,3, , ,2018
25640003,256400,1,1,2,18,1,1,2,3, , , , , ,1,2,3,4, ,3,3, ,2018
25640004,256400,1,1,2,10,1,1,4,3, , , , , ,2, , , , , , , ,2018
25650001,256500,1,2,8,87,2,0, , , , , , , ,2, , , , , , , ,2018
25660002,256600,1,2,8,76,2,0, , , , , , , ,2, , , , , , , ,2018
25660003,256600,1,1,6,55,1,1,2,1, , , , , ,2, , , , , , , ,2018
25660004,256600,1,2,6,54,1,1,2,1, , , , , ,2, , , , , , , ,2018
25660005,256600,1,2,3,25,1,1,1,1, , , ,3, ,1,2,4, , ,3, , ,2018
25660006,256600,1,2,3,22,1,1,2,1,1, , , ,1,1,1, , , , , , ,2018
25660007,256600,1,2,3,21,1,1,1,1, , , , , ,1,1,3, , ,3, , ,2018
25660008,256600,1,1,2,16,1,1,2,1, , , ,2, ,1,16,4, , ,3, , ,2018
25660009,256600,1,1,2,12,2,0, , , , , , , ,2, , , , , , , ,2018
25670001,256700,1,2,5,46,1,1,1,1, , , , , ,1,1, , , , , , ,2018
25680001,256800,1,1,5,44,1,1,1,1, , , , , ,1,2,1, , ,1, , ,2018
25680002,256800,1,2,5,41,1,1,1,1, , , , , ,1,12, , , , , , ,2018
25680003,256800,1,2,3,24,1,1,1,1, , , , , ,1,1, , , , , , ,2018
25690001,256900,1,2,6,55,1,1,1,1, , , , , ,1,12,1, , ,1, , ,2018
25700001,257000,1,2,8,85,2,0, , , , , , , ,2, , , , , , , ,2018
25710001,257100,1,2,4,34,1,1,1,1, , , , , ,1,1, , , , , , ,2018
25720001,257200,1,1,6,56,1,1,3,2, , , , , ,1,1,1, , ,1, , ,2018
25720002,257200,1,2,6,52,1,1,3,2, , , , , ,1,12, , , , , , ,2018
25730001,257300,1,1,4,37,1,1,1,1, , , , , ,1,1, , , , , , ,2018
25740001,257400,1,1,8,85,2,0, , , , , , , ,2, , , , , , , ,2018
25740002,257400,1,2,8,76,2,0, , , , , , , ,2, , , , , , , ,2018
25760001,257600,1,1,8,81,1,0, , , , , , , ,2, , , , , , , ,2018
25760002,257600,1,2,8,76,1,0, , , , , , , ,2, , , , , , , ,2018
25770001,257700,1,1,8,74,1,1,1,1, , , , , ,1,2, , , , , , ,2018
25770002,257700,1,2,8,75,1,1,1,1, , , , , ,2, , , , , , , ,2018
25780001,257800,1,1,8,88,1,1,2,1, , , , , ,2, , , , , , , ,2018
25780002,257800,1,2,8,85,2,0, , , , , , , ,2, , , , , , , ,2018
25780003,257800,1,1,5,48,1,1,2,1, , , , , ,1,2, , , , , , ,2018
25790001,257900,1,1,4,36,1,1,2,3, , , , , ,1,1, , , , , , ,2018
25800002,258000,1,2,8,78,1,0, , , , , , , ,2, , , , , , , ,2018
25810001,258100,1,1,5,48,1,1,4,2,1,1,1,1,1,1,2,3,2,1,3,3,1,2018
25810002,258100,1,2,5,43,1,1,3,2, , , , , ,1,16,3, , ,3, , ,2018
25810003,258100,1,2,2,18,1,1,4,3,1,1, ,1,1,1,15, , , , , , ,2018
25810004,258100,1,2,2,16,1,1,1,3,1,1, ,1,1,1,2, , , , , , ,2018
25820001,258200,1,1,8,86,1,1,1,1, , , , , ,2, , , , , , , ,2018
25820002,258200,1,2,8,82,1,1,1,1, , , , , ,2, , , , , , , ,2018
25840001,258400,1,1,8,82,1,1,1,1, , , , , ,2, , , , , , , ,2018
25840002,258400,1,2,8,79,1,0, , , , , , , ,2, , , , , , , ,2018
25850001,258500,1,1,7,63,1,1,2,2, , , , , ,1,12,1, , ,1, , ,2018
25860001,258600,1,1,8,83,1,1,1,1, , , , , ,2, , , , , , , ,2018
25880001,258800,1,1,5,48,1,1,2,1, , , , , ,1,2,3, , ,3, , ,2018
25880002,258800,1,2,5,42,1,1,2,1, , , , , ,2, ,3, , ,3, , ,2018
25880003,258800,1,2,2,17,1,1,2,1, , , , , ,2, ,3, , ,3, , ,2018
25880004,258800,1,1,2,14,1,1,2,1, , , , , ,2, , , , , , , ,2018
25890001,258900,1,2,8,84,2,0, , , , , , , ,2, , , , , , , ,2018
25900001,259000,1,1,6,54,1,1,1,1, , , , , ,1,3, , , , , , ,2018
25900002,259000,1,2,5,49,1,1,1,1, , , , , ,1,12, , , , , , ,2018
25900004,259000,1,1,3,26,1,1,1,1, , , ,2, ,1,2,3, , ,3, , ,2018
25910001,259100,1,1,6,58,1,1,3,1, , , , , ,2, ,4, , ,3, , ,2018
25910002,259100,1,2,6,52,1,1,3,2, , , , , ,1,16, , , , , , ,2018
25920001,259200,1,1,6,56,1,1,1,1, , , , , ,2, ,4, , ,2, , ,2018
25920002,259200,1,2,5,48,1,1,1,1, , , , , ,2, , , , , , , ,2018
25930001,259300,1,1,5,40,1,1,1,1, ,1, ,1, ,1,2,1,3, ,1,3, ,2018
25930002,259300,1,2,4,39,1,1,1,1, ,2, ,3, ,1,2,3, , ,3, , ,2018
25940001,259400,1,1,8,77,1,1,2,1, , , , , ,2, ,1, , ,1, , ,2018
25940002,259400,1,2,8,74,1,1,2,1, , , , , ,2, , , , , , , ,2018
25950001,259500,1,1,5,46,1,1,1,1, , , , , ,1,16, , , , , , ,2018
25950002,259500,1,2,5,42,1,1,1,2, , , , , ,1,16, , , , , , ,2018
25950003,259500,1,1,2,15,1,1,1,1, , , ,1, ,1,12, , , , , , ,2018
25970004,259700,1,2,4,32,1,1,1,1, , , ,2, ,1,12, , , , , , ,2018
25980001,259800,1,1,7,60,1,1,2,2, , , , , ,2, ,1, , ,1, , ,2018
25980002,259800,1,2,6,54,1,1,2,2, , , , , ,2, , , , , , , ,2018
25980003,259800,1,2,3,29,1,1,1,1, , , , , ,1,1, , , , , , ,2018
25990001,259900,1,2,8,86,1,0, , , , , , , ,2, , , , , , , ,2018
26000001,260000,1,1,5,49,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2018
26000002,260000,1,2,5,42,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2018
26010001,260100,1,2,8,88,1,1,3,1, , , , , ,2, , , , , , , ,2018
26020001,260200,1,1,8,70,1,0, , , , , , , ,2, , , , , , , ,2018
26020002,260200,1,2,7,65,1,0, , , , , , , ,2, , , , , , , ,2018
26020003,260200,1,1,5,42,1,1,1,1, , , , , ,1,16, , , , , , ,2018
26030001,260300,1,1,6,56,1,1,2,2, , , , , ,2, , , , , , , ,2018
26030002,260300,1,2,6,54,1,1,2,2, , , , , ,1,16, , , , , , ,2018
26030003,260300,1,1,3,29,1,1,2,2, , , ,3, ,1,2, , , , , , ,2018
26030004,260300,1,1,2,15,1,1,2,2, , , , , ,1,2, , , , , , ,2018
26040001,260400,1,1,6,58,1,1,2,3, , , , , ,1,12,1, , ,1, , ,2018
26040002,260400,1,2,6,59,1,1,2,2, , , , , ,2, , , , , , , ,2018
26040003,260400,1,2,2,18,1,1,2,3, , , , , ,1,12, , , , , , ,2018
26050001,260500,1,1,6,54,1,1,1,1, , , , , ,1,2,1,2,4,1,3,3,2018
26050002,260500,1,2,5,49,1,1,1,1, , , , , ,2, ,3, , ,3, , ,2018
26060001,260600,1,1,7,67,1,1,1,1, , , , , ,2, , , , , , , ,2018
26060002,260600,1,2,7,64,2,0, , , , , , , ,2, , , , , , , ,2018
26070001,260700,1,1,4,38,1,1,1,1, , , , , ,1,2,1, , ,1, , ,2018
26080001,260800,1,1,8,73,1,0, , , , , , , ,2, ,1, , ,1, , ,2018
26080002,260800,1,2,8,72,1,0, , , , , , , ,2, , , , , , , ,2018
26090001,260900,1,2,6,58,1,1,1,1, , , , , ,2, , , , , , , ,2018
26090002,260900,1,1,7,61,1,1,1,1, , , , , ,2, ,2,3, ,4,3, ,2018
26090003,260900,1,2,8,80,1,0, , , , , , , ,2, , , , , , , ,2018
26090005,260900,1,1,3,22,1,1,1,1, , , , , ,2, ,2,3, ,4,4, ,2018
26100001,261000,1,1,7,61,1,1,3,2, , , , , ,1,16,4, , ,3, , ,2018
26100002,261000,1,2,6,53,1,1,1,1, , , , , ,1,16,4, , ,3, , ,2018
